ticker,category,date,direction,attempt_number,entry_time,exit_time,entry_price,exit_price,orb_high,orb_low,exit_type,pnl_pct,entry_vol_ratio,breakout_beyond_pct
XLK,Sector ETF,2026-01-07,long,1,10:10:00,15:55:00,146.72500610351562,146.52000427246094,146.5850067138672,146.0399932861328,close,-0.13971840008652453,1.0,0.096
XLK,Sector ETF,2026-01-08,short,1,09:40:00,15:55:00,144.38999938964844,144.22999572753906,145.92999267578125,145.1699981689453,close,0.11081353472243724,1.0,0.537
XLK,Sector ETF,2026-01-09,long,1,09:40:00,15:55:00,144.9499969482422,146.14999389648438,144.55999755859375,144.1199951171875,close,0.8278695919329165,1.0,0.27
XLK,Sector ETF,2026-01-12,long,1,09:50:00,15:55:00,146.32000732421875,146.77999877929688,146.05999755859375,145.0500030517578,close,0.31437358669540444,1.0,0.178
XLK,Sector ETF,2026-01-13,short,1,10:15:00,11:40:00,146.39999389648438,147.1300048828125,147.0800018310547,146.60000610351562,stop,-0.49864140489261,0.89,0.136
XLK,Sector ETF,2026-01-13,long,2,11:45:00,12:50:00,147.2899932861328,146.57000732421875,147.0800018310547,146.60000610351562,stop,-0.48882204815868396,0.74,0.143
XLK,Sector ETF,2026-01-13,short,3,12:55:00,15:55:00,146.39999389648438,146.5,147.0800018310547,146.60000610351562,close,-0.06831018284490963,1.0,0.136
XLK,Sector ETF,2026-01-14,short,1,09:55:00,15:55:00,144.60000610351562,144.6999969482422,145.85499572753906,145.02000427246094,close,-0.0691499588561438,1.0,0.29
XLK,Sector ETF,2026-01-15,short,1,10:45:00,12:00:00,146.5500030517578,147.2357940673828,147.2100067138672,146.83999633789062,stop,-0.46795701217610736,0.75,0.197
XLK,Sector ETF,2026-01-15,short,2,13:00:00,15:55:00,146.8300018310547,145.4600067138672,147.2100067138672,146.83999633789062,close,0.9330484915227623,1.0,0.007
XLK,Sector ETF,2026-01-16,short,1,09:55:00,15:55:00,145.75999450683594,145.61000061035156,146.9499969482422,146.47000122070312,close,0.10290470783280697,1.0,0.485
XLK,Sector ETF,2026-01-20,long,1,11:10:00,12:45:00,143.97999572753906,142.83999633789062,143.84500122070312,142.89999389648438,stop,-0.7917762352248701,1.13,0.094
XLK,Sector ETF,2026-01-20,short,2,13:20:00,15:55:00,142.64999389648438,141.88999938964844,143.84500122070312,142.89999389648438,close,0.5327686921511097,1.0,0.175
XLK,Sector ETF,2026-01-21,long,1,09:50:00,12:10:00,143.23550415039062,142.05999755859375,142.85000610351562,142.24000549316406,stop,-0.8206810167419439,0.95,0.27
XLK,Sector ETF,2026-01-21,short,2,12:30:00,14:25:00,142.1300048828125,143.63999938964844,142.85000610351562,142.24000549316406,stop,-1.0624037535782413,4.41,0.077
XLK,Sector ETF,2026-01-21,long,3,14:30:00,15:55:00,143.89999389648438,143.8300018310547,142.85000610351562,142.24000549316406,close,-0.04863938040194557,1.0,0.735
XLK,Sector ETF,2026-01-22,short,1,09:45:00,15:55:00,144.39999389648438,144.91000366210938,145.6999969482422,145.13999938964844,close,-0.35319237339484194,1.0,0.51
XLK,Sector ETF,2026-01-23,long,1,10:05:00,15:55:00,145.00999450683594,145.0800018310547,144.6999969482422,144.02000427246094,close,0.048277585594591395,1.0,0.214
XLK,Sector ETF,2026-01-26,long,1,09:45:00,15:55:00,146.02999877929688,146.10000610351562,145.50999450683594,144.88999938964844,close,0.0479403717071558,1.0,0.357
XLK,Sector ETF,2026-01-27,long,1,10:00:00,15:55:00,148.10000610351562,148.08999633789062,147.83999633789062,147.2899932861328,close,-0.006758788124561993,1.0,0.176
XLK,Sector ETF,2026-01-28,short,1,11:45:00,15:55:00,148.75,149.1999969482422,149.6999969482422,148.8699951171875,close,-0.30251895680147056,1.0,0.081
XLK,Sector ETF,2026-01-29,short,1,09:40:00,15:55:00,146.6300048828125,146.83999633789062,147.92999267578125,147.2550048828125,close,-0.14321179027849812,1.0,0.424
XLK,Sector ETF,2026-01-30,short,1,10:30:00,15:55:00,145.3000030517578,143.8800048828125,146.3699951171875,145.72999572753906,close,0.9772870881767912,1.0,0.295
XLK,Sector ETF,2026-02-02,long,1,09:50:00,15:55:00,144.9250030517578,145.27999877929688,144.66000366210938,143.49000549316406,close,0.24495133349231743,1.0,0.183
XLK,Sector ETF,2026-02-03,short,1,09:40:00,15:55:00,143.72000122070312,142.0399932861328,145.97000122070312,144.75,close,1.168945115711775,1.0,0.712
XLK,Sector ETF,2026-02-04,short,1,10:50:00,15:55:00,139.35000610351562,138.08999633789062,140.99000549316406,139.6699981689453,close,0.9042050308121311,1.0,0.229
XLK,Sector ETF,2026-02-05,long,1,09:45:00,10:00:00,138.27000427246094,136.3699951171875,137.41000366210938,136.60000610351562,stop,-1.3741296713417834,1.26,0.626
XLK,Sector ETF,2026-02-05,short,2,10:05:00,11:50:00,136.2100067138672,137.44000244140625,137.41000366210938,136.60000610351562,stop,-0.9030142184214721,0.56,0.286
XLK,Sector ETF,2026-02-05,short,3,13:25:00,15:55:00,136.42999267578125,135.60000610351562,137.41000366210938,136.60000610351562,close,0.6083607834224873,1.0,0.124
XLK,Sector ETF,2026-02-06,long,1,09:45:00,15:55:00,139.5800018310547,141.05999755859375,138.89999389648438,137.4199981689453,close,1.0603207537784851,1.0,0.49
XLK,Sector ETF,2026-02-09,long,1,09:40:00,15:55:00,141.89999389648438,143.30999755859375,140.8800048828125,139.91000366210938,close,0.993660128793218,1.0,0.724
XLK,Sector ETF,2026-02-10,short,1,09:40:00,15:55:00,143.1999969482422,142.5399932861328,144.14999389648438,143.38999938964844,close,0.46089642190978886,1.0,0.133
XLK,Sector ETF,2026-02-11,short,1,10:00:00,15:55:00,143.11000061035156,142.92999267578125,144.7550048828125,143.8800048828125,close,0.12578291789713822,1.0,0.535
XLK,Sector ETF,2026-02-12,short,1,09:55:00,15:55:00,142.38999938964844,139.1699981689453,143.42999267578125,143.07000732421875,close,2.2613956278570044,1.0,0.475
XLK,Sector ETF,2026-02-13,long,1,10:30:00,15:55:00,140.4550018310547,139.5800018310547,139.92999267578125,139.02000427246094,close,-0.6229753220554491,1.0,0.375
XLK,Sector ETF,2026-02-17,short,1,09:55:00,11:05:00,137.16000366210938,139.41000366210938,139.14999389648438,138.0,stop,-1.6404199037080993,0.47,0.609
XLK,Sector ETF,2026-02-17,long,2,11:10:00,15:55:00,139.5850067138672,139.5,139.14999389648438,138.0,close,-0.06089960223410044,1.0,0.313
XLK,Sector ETF,2026-02-18,long,1,09:55:00,15:55:00,140.72000122070312,140.9199981689453,140.0800018310547,139.3800048828125,close,0.14212403816605665,1.0,0.457
XLK,Sector ETF,2026-02-19,long,1,10:35:00,11:45:00,140.4550018310547,139.75999450683594,140.35000610351562,139.8300018310547,stop,-0.4948256132983678,0.85,0.075
XLK,Sector ETF,2026-02-19,short,2,12:00:00,15:55:00,139.63999938964844,140.19000244140625,140.35000610351562,139.8300018310547,close,-0.39387213847165375,1.0,0.136
XLK,Sector ETF,2026-02-20,long,1,09:40:00,15:55:00,140.61000061035156,140.89999389648438,139.89999389648438,138.97999572753906,close,0.20623944589575907,1.0,0.508
XLK,Sector ETF,2026-02-23,short,1,10:05:00,15:55:00,139.53500366210938,138.5500030517578,140.64999389648438,139.86000061035156,close,0.7059164972946775,1.0,0.232
XLK,Sector ETF,2026-02-24,long,1,09:45:00,15:55:00,140.33999633789062,140.3000030517578,139.33999633789062,138.19000244140625,close,-0.028497425663687757,1.0,0.718
XLK,Sector ETF,2026-02-25,long,1,09:45:00,15:55:00,142.16000366210938,143.01499938964844,141.74000549316406,141.2100067138672,close,0.6014319819316021,1.0,0.296
XLK,Sector ETF,2026-02-26,short,1,09:50:00,15:55:00,141.77999877929688,140.99000549316406,143.00999450683594,142.1999969482422,close,0.5571965671706365,1.0,0.295
XLK,Sector ETF,2026-02-27,long,1,10:05:00,15:55:00,139.4499969482422,138.74000549316406,138.9199981689453,138.07000732421875,close,-0.509136945583185,1.0,0.382
XLK,Sector ETF,2026-03-02,long,1,10:00:00,15:55:00,138.64999389648438,139.52000427246094,138.27999877929688,136.57000732421875,close,0.6274867755321427,1.0,0.268
XLK,Sector ETF,2026-03-03,short,1,10:20:00,11:15:00,135.32000732421875,136.8000030517578,136.74000549316406,136.10000610351562,stop,-1.0937005966849234,0.62,0.573
XLK,Sector ETF,2026-03-03,long,2,11:25:00,15:55:00,136.99000549316406,137.46499633789062,136.74000549316406,136.10000610351562,close,0.34673394092992066,1.0,0.183
XLF,Sector ETF,2025-12-04,short,1,14:20:00,15:55:00,53.51499938964844,53.654998779296875,53.900001525878906,53.56999969482422,close,-0.261607757161851,1.0,0.103
XLF,Sector ETF,2025-12-05,long,1,09:40:00,15:55:00,53.7599983215332,53.66999816894531,53.564998626708984,53.45000076293945,close,-0.16741100334417547,1.0,0.364
XLF,Sector ETF,2025-12-08,short,1,11:05:00,15:55:00,53.439998626708984,53.4900016784668,53.709999084472656,53.45000076293945,close,-0.09356858728065401,1.0,0.019
XLF,Sector ETF,2025-12-09,long,1,09:55:00,13:05:00,53.775001525878906,53.380001068115234,53.71500015258789,53.439998626708984,stop,-0.7345429038687803,0.53,0.112
XLF,Sector ETF,2025-12-09,short,2,13:20:00,15:55:00,53.42499923706055,53.279998779296875,53.71500015258789,53.439998626708984,close,0.2714093773221546,1.0,0.028
XLF,Sector ETF,2025-12-10,long,1,09:55:00,15:55:00,53.41999816894531,53.880001068115234,53.310001373291016,53.209999084472656,close,0.8611061679843631,1.0,0.206
XLF,Sector ETF,2025-12-11,long,1,09:40:00,15:55:00,54.5,54.880001068115234,54.18000030517578,53.93000030517578,close,0.6972496662664851,1.0,0.591
XLF,Sector ETF,2025-12-12,short,1,10:15:00,15:55:00,54.974998474121094,54.95000076293945,55.20000076293945,55.0099983215332,close,0.0454710538889929,1.0,0.064
XLF,Sector ETF,2025-12-15,short,1,11:05:00,15:55:00,55.07500076293945,55.0099983215332,55.224998474121094,55.119998931884766,close,0.11802531185799062,1.0,0.082
XLF,Sector ETF,2025-12-16,short,1,10:05:00,15:55:00,54.845001220703125,54.630001068115234,55.11000061035156,55.0,close,0.3920141267254297,1.0,0.282
XLF,Sector ETF,2025-12-17,short,1,13:15:00,15:55:00,54.64500045776367,54.619998931884766,55.0099983215332,54.72999954223633,close,0.04575263184091376,1.0,0.155
XLF,Sector ETF,2025-12-18,long,1,10:00:00,11:45:00,55.000999450683594,54.77000045776367,54.91559982299805,54.810001373291016,stop,-0.4199905369484169,0.61,0.156
XLF,Sector ETF,2025-12-18,short,2,11:50:00,15:55:00,54.775001525878906,54.540000915527344,54.91559982299805,54.810001373291016,close,0.42902894350543197,1.0,0.064
XLF,Sector ETF,2025-12-19,long,1,11:20:00,15:55:00,54.85499954223633,54.849998474121094,54.84000015258789,54.560001373291016,close,-0.009116886622856932,1.0,0.027
XLF,Sector ETF,2025-12-22,long,1,10:15:00,15:55:00,55.08000183105469,55.31999969482422,55.040000915527344,54.7400016784668,close,0.435725954595408,1.0,0.073
XLF,Sector ETF,2025-12-23,long,1,13:15:00,15:55:00,55.5099983215332,55.43000030517578,55.470001220703125,55.310001373291016,close,-0.14411460777578403,1.0,0.072
XLF,Sector ETF,2025-12-24,long,1,09:50:00,12:45:00,55.58000183105469,55.755001068115234,55.540000915527344,55.415000915527344,close,0.3148600778972412,1.0,0.072
XLF,Sector ETF,2025-12-26,short,1,10:00:00,15:55:00,55.64500045776367,55.61000061035156,55.79499816894531,55.70000076293945,close,0.06289845830565745,1.0,0.099
XLF,Sector ETF,2025-12-29,short,1,09:40:00,15:55:00,55.45899963378906,55.34000015258789,55.68000030517578,55.570499420166016,close,0.2145719937015777,1.0,0.201
XLF,Sector ETF,2025-12-31,short,1,09:40:00,15:55:00,55.03499984741211,54.7599983215332,55.2599983215332,55.119998931884766,close,0.4996847944787221,1.0,0.154
XLF,Sector ETF,2026-01-02,short,1,09:45:00,14:45:00,54.400001525878906,54.97999954223633,54.970001220703125,54.5,stop,-1.0661727942810957,0.71,0.183
XLF,Sector ETF,2026-01-05,long,1,09:40:00,15:55:00,55.7599983215332,56.1349983215332,55.400001525878906,54.81999969482422,close,0.6725251278481187,1.0,0.65
XLF,Sector ETF,2026-01-06,long,1,10:20:00,15:55:00,56.17499923706055,56.44499969482422,56.1349983215332,56.005001068115234,close,0.4806416758890554,1.0,0.071
XLF,Sector ETF,2026-01-07,short,1,09:50:00,15:55:00,55.924598693847656,55.595001220703125,56.34000015258789,56.025001525878906,close,0.5893604618405437,1.0,0.179
XLF,Sector ETF,2026-01-08,long,1,09:40:00,15:55:00,55.79999923706055,55.900001525878906,55.6349983215332,55.40999984741211,close,0.17921557380943673,1.0,0.297
XLF,Sector ETF,2026-01-09,short,1,09:45:00,15:55:00,55.939998626708984,55.724998474121094,56.15999984741211,56.0,close,0.38434064688238506,1.0,0.107
XLF,Sector ETF,2026-01-12,long,1,09:45:00,15:55:00,55.154998779296875,55.275001525878906,55.08000183105469,54.84000015258789,close,0.2175736546785598,1.0,0.136
XLF,Sector ETF,2026-01-13,short,1,09:40:00,15:55:00,54.72999954223633,54.25,55.22999954223633,54.95000076293945,close,0.877031876943288,1.0,0.4
XLF,Sector ETF,2026-01-14,short,1,10:00:00,15:50:00,53.834999084472656,54.16999816894531,54.14500045776367,53.92499923706055,stop,-0.6222700662574697,2.76,0.167
XLF,Sector ETF,2026-01-15,long,1,10:00:00,15:55:00,54.505001068115234,54.369998931884766,54.435001373291016,54.209999084472656,close,-0.24768761321874985,1.0,0.129
XLF,Sector ETF,2026-01-16,long,1,11:45:00,15:55:00,54.63999938964844,54.43000030517578,54.599998474121094,54.33000183105469,close,-0.38433215010694277,1.0,0.073
XLF,Sector ETF,2026-01-20,long,1,10:25:00,13:20:00,54.04499816894531,53.52080154418945,53.849998474121094,53.525001525878906,stop,-0.969926251301211,2.31,0.362
XLF,Sector ETF,2026-01-20,short,2,13:30:00,15:55:00,53.474998474121094,53.220001220703125,53.849998474121094,53.525001525878906,close,0.47685322242949324,1.0,0.093
XLF,Sector ETF,2026-01-21,long,1,14:40:00,15:55:00,53.72999954223633,53.45000076293945,53.68000030517578,53.349998474121094,close,-0.521121871733448,1.0,0.093
XLF,Sector ETF,2026-01-22,long,1,12:10:00,15:55:00,53.9900016784668,53.79999923706055,53.93000030517578,53.650001525878906,close,-0.351921532690061,1.0,0.111
XLF,Sector ETF,2026-01-23,short,1,10:15:00,15:55:00,53.220001220703125,53.06999969482422,53.5099983215332,53.33000183105469,close,0.2818517896248265,1.0,0.206
XLF,Sector ETF,2026-01-26,long,1,15:05:00,15:55:00,53.45090103149414,53.40999984741211,53.40999984741211,53.09000015258789,close,-0.07652103761156731,1.0,0.077
XLF,Sector ETF,2026-01-27,short,1,10:00:00,15:55:00,53.07500076293945,53.005001068115234,53.42499923706055,53.14500045776367,close,0.13188825966649306,1.0,0.132
XLF,Sector ETF,2026-01-29,short,1,09:45:00,15:55:00,53.20000076293945,53.540000915527344,53.619998931884766,53.30500030517578,close,-0.6390980220149618,1.0,0.197
XLF,Sector ETF,2026-01-30,short,1,11:00:00,15:55:00,53.31010055541992,53.45500183105469,53.61000061035156,53.34749984741211,close,-0.2718082954732559,1.0,0.07
XLF,Sector ETF,2026-02-02,long,1,09:45:00,15:55:00,53.79999923706055,54.0099983215332,53.619998931884766,53.19499969482422,close,0.39033287630234154,1.0,0.336
XLF,Sector ETF,2026-02-03,long,1,09:40:00,12:15:00,54.03499984741211,53.584999084472656,53.959999084472656,53.595001220703125,stop,-0.8327949740172061,1.13,0.139
XLF,Sector ETF,2026-02-03,short,2,12:30:00,15:55:00,53.46500015258789,53.5099983215332,53.959999084472656,53.595001220703125,close,-0.0841637871820607,1.0,0.243
XLF,Sector ETF,2026-02-04,long,1,10:25:00,15:55:00,53.88999938964844,53.95000076293945,53.77000045776367,53.505001068115234,close,0.11134046014211146,1.0,0.223
XLF,Sector ETF,2026-02-05,short,1,10:05:00,15:55:00,53.584999084472656,53.275001525878906,54.060001373291016,53.709999084472656,close,0.5785155619860374,1.0,0.233
XLF,Sector ETF,2026-02-06,long,1,10:10:00,15:55:00,54.220001220703125,54.2599983215332,54.20000076293945,53.83000183105469,close,0.07376816659828073,1.0,0.037
XLF,Sector ETF,2026-02-09,short,1,14:55:00,15:55:00,54.04999923706055,53.92499923706055,54.31999969482422,54.06010055541992,close,0.23126734831531884,1.0,0.019
XLF,Sector ETF,2026-02-10,long,1,09:50:00,11:15:00,54.21870040893555,53.650001525878906,54.084999084472656,53.70000076293945,stop,-1.0488980347506003,2.14,0.247
XLF,Sector ETF,2026-02-10,short,2,12:55:00,15:55:00,53.625,53.529998779296875,54.084999084472656,53.70000076293945,close,0.17715845352564102,1.0,0.14
XLF,Sector ETF,2026-02-11,short,1,09:40:00,15:55:00,53.41899871826172,52.72999954223633,53.93000030517578,53.654998779296875,close,1.289801741996805,1.0,0.44
XLF,Sector ETF,2026-02-12,short,1,10:20:00,15:55:00,52.73500061035156,51.68000030517578,53.07500076293945,52.79499816894531,close,2.0005694376889624,1.0,0.114
XLF,Sector ETF,2026-02-13,long,1,11:50:00,15:55:00,51.86000061035156,51.65999984741211,51.7599983215332,51.400001525878906,close,-0.38565514960586367,1.0,0.193
XLF,Sector ETF,2026-02-18,long,1,09:40:00,15:55:00,52.7400016784668,52.58000183105469,52.58000183105469,52.275001525878906,close,-0.30337474842636514,1.0,0.304
XLF,Sector ETF,2026-02-19,short,1,10:10:00,15:55:00,52.0098991394043,52.13999938964844,52.380001068115234,52.13999938964844,close,-0.25014516927907804,1.0,0.25
XLF,Sector ETF,2026-02-20,short,1,09:45:00,10:00:00,51.79990005493164,52.17499923706055,52.11000061035156,51.849998474121094,stop,-0.7241310923981111,2.04,0.097
XLF,Sector ETF,2026-02-20,long,2,10:20:00,15:55:00,52.2400016784668,52.48500061035156,52.11000061035156,51.849998474121094,close,0.4689872205455032,1.0,0.249
XLF,Sector ETF,2026-02-23,short,1,09:45:00,15:55:00,51.935001373291016,50.7400016784668,52.470001220703125,52.13999938964844,close,2.3009524660160685,1.0,0.393
XLF,Sector ETF,2026-02-24,long,1,09:40:00,15:55:00,50.849998474121094,50.970001220703125,50.66999816894531,50.23500061035156,close,0.2359936090127983,1.0,0.355
XLF,Sector ETF,2026-02-25,long,1,11:10:00,15:55:00,51.474998474121094,51.83000183105469,51.470001220703125,51.2400016784668,close,0.6896617143409352,1.0,0.01
XLF,Sector ETF,2026-02-26,long,1,09:55:00,15:55:00,52.58000183105469,52.4900016784668,52.459999084472656,51.97999954223633,close,-0.17116802863010727,1.0,0.229
XLF,Sector ETF,2026-02-27,short,1,09:40:00,15:55:00,51.35499954223633,51.439998626708984,52.05500030517578,51.720001220703125,close,-0.1655127742777015,1.0,0.706
XLF,Sector ETF,2026-03-02,long,1,09:40:00,15:55:00,51.03499984741211,51.30500030517578,50.79999923706055,50.459999084472656,close,0.5290495906161213,1.0,0.463
XLF,Sector ETF,2026-03-03,long,1,11:15:00,15:55:00,50.63999938964844,51.244998931884766,50.54999923706055,50.25,close,1.1947068513590837,1.0,0.178
XLE,Sector ETF,2025-12-04,short,1,10:45:00,11:55:00,45.817501068115234,46.125,46.10499954223633,45.85499954223633,stop,-0.6711385927128981,0.36,0.082
XLE,Sector ETF,2025-12-04,long,2,13:05:00,15:55:00,46.123199462890625,46.119998931884766,46.10499954223633,45.85499954223633,close,-0.006939091483526481,1.0,0.039
XLE,Sector ETF,2025-12-05,long,1,09:40:00,15:50:00,46.33000183105469,45.98500061035156,46.27000045776367,46.02899932861328,stop,-0.744660494426903,3.29,0.13
XLE,Sector ETF,2025-12-05,short,2,15:55:00,15:55:00,45.91999816894531,45.91999816894531,46.27000045776367,46.02899932861328,close,0.0,1.0,0.237
XLE,Sector ETF,2025-12-08,long,1,09:40:00,13:30:00,45.7400016784668,45.310001373291016,45.66999816894531,45.32500076293945,stop,-0.9400968285889115,1.81,0.153
XLE,Sector ETF,2025-12-09,long,1,09:50:00,15:55:00,46.04499816894531,45.69499969482422,45.86869812011719,45.459999084472656,close,-0.7601226800724415,1.0,0.384
XLE,Sector ETF,2025-12-10,long,1,10:50:00,15:55:00,45.89500045776367,46.189998626708984,45.84000015258789,45.66999816894531,close,0.6427675476695853,1.0,0.12
XLE,Sector ETF,2025-12-11,long,1,09:45:00,15:55:00,46.09000015258789,45.970001220703125,45.959999084472656,45.84000015258789,close,-0.2603578465773293,1.0,0.283
XLE,Sector ETF,2025-12-12,short,1,09:45:00,15:55:00,45.915000915527344,45.529998779296875,46.23500061035156,45.970001220703125,close,0.8385105707365245,1.0,0.12
XLE,Sector ETF,2025-12-15,short,1,09:40:00,15:55:00,45.16999816894531,45.189998626708984,45.61000061035156,45.33000183105469,close,-0.044278190335244084,1.0,0.353
XLE,Sector ETF,2025-12-16,short,1,09:45:00,15:55:00,44.40999984741211,43.81999969482422,44.849998474121094,44.52000045776367,close,1.328529958601816,1.0,0.247
XLE,Sector ETF,2025-12-17,long,1,11:00:00,15:55:00,44.345001220703125,44.790000915527344,44.29999923706055,44.08000183105469,close,1.0034946049713132,1.0,0.102
XLE,Sector ETF,2025-12-18,long,1,10:00:00,11:10:00,44.630001068115234,44.34000015258789,44.599998474121094,44.36000061035156,stop,-0.6497891745167972,0.56,0.067
XLE,Sector ETF,2025-12-18,short,2,12:05:00,15:55:00,44.21500015258789,44.119998931884766,44.599998474121094,44.36000061035156,close,0.21486197076845334,1.0,0.327
XLE,Sector ETF,2025-12-19,short,1,14:05:00,15:55:00,44.099998474121094,44.13999938964844,44.5099983215332,44.18000030517578,close,-0.0907050270099606,1.0,0.181
XLE,Sector ETF,2025-12-23,short,1,10:05:00,13:15:00,44.244998931884766,44.494998931884766,44.459999084472656,44.310001373291016,stop,-0.5650356108831087,1.28,0.147
XLE,Sector ETF,2025-12-23,long,2,13:20:00,15:55:00,44.51639938354492,44.4900016784668,44.459999084472656,44.310001373291016,close,-0.059298832438552225,1.0,0.127
XLE,Sector ETF,2025-12-26,short,1,11:00:00,15:55:00,44.19990158081055,44.209999084472656,44.435001373291016,44.23500061035156,close,-0.022845081778402016,1.0,0.079
