ticker,date,time,direction,entry_price,exit_price,ko_level,orb_high,orb_low,outcome,exit_time,underlying_move_pct,turbo_pnl_sek,confluence,vwap_confirmed,trend_aligned,category,vol_ratio,vol_spike
XLI,2025-12-04,10:20:00,long,154.91000366210938,155.0,152.58635360717773,154.55499267578125,154.10499572753906,close,,0.058095885199851614,19.365295066617207,True,True,True,Sector ETF,0.72,False
COST,2025-12-04,10:20:00,short,894.0399780273438,895.8989868164062,907.4505776977538,906.8499755859375,897.280029296875,close,,-0.20793351916592293,-69.31117305530763,True,True,True,XLP holding,0.76,False
CVX,2025-12-04,10:25:00,short,151.52000427246094,152.25999450683594,153.79280433654785,152.8800048828125,151.75,close,,-0.48837791282289095,-162.79263760763033,False,True,False,XLE holding,0.73,False
SHW,2025-12-04,10:25:00,short,338.0299987792969,335.3299865722656,343.1004487609863,340.6600036621094,338.5,close,,0.7987492875725845,266.24976252419486,True,True,True,XLB holding,1.27,False
XOM,2025-12-04,10:25:00,short,117.33201599121094,117.13999938964844,119.0919962310791,118.33999633789062,117.44000244140625,close,,0.16365235007713794,54.55078335904598,False,True,False,XLE holding,0.48,False
BRK-B,2025-12-04,10:30:00,short,503.7850036621094,503.29998779296875,511.34177871704094,506.3500061035156,504.3699951171875,close,,0.09627437609594411,32.09145869864804,True,True,False,XLF holding,0.77,False
XLK,2025-12-04,10:40:00,long,145.41070556640625,145.52999877929688,143.22954498291014,145.27499389648438,144.63999938964844,close,,0.08203881029663672,27.346270098878907,True,True,True,Sector ETF,0.82,False
FCX,2025-12-04,10:40:00,long,44.349998474121094,44.61000061035156,43.684748497009274,44.25,43.81999969482422,close,,0.5862506091904016,195.4168697301339,True,True,True,XLB holding,1.62,False
NEE,2025-12-04,10:40:00,short,84.05000305175781,83.4000015258789,85.31075309753417,84.79000091552734,84.25,close,,0.773350984269015,257.783661423005,False,True,False,XLU holding,1.11,False
XLE,2025-12-04,10:45:00,short,45.817501068115234,46.125,46.50476358413696,46.10499954223633,45.85499954223633,manual_exit,11:55,-0.6711385927128981,-223.71286423763272,False,True,False,Sector ETF,0.94,False
KO,2025-12-04,10:50:00,short,70.75499725341797,70.44999694824219,71.81632221221923,71.28500366210938,70.80999755859375,close,,0.43106539045346026,143.68846348448676,True,True,False,XLP holding,0.43,False
CRH,2025-12-04,10:55:00,long,120.55999755859375,121.05999755859375,118.75159759521485,120.19999694824219,119.55000305175781,close,,0.41473126254584847,138.2437541819495,False,True,True,XLB holding,0.7,False
NFLX,2025-12-04,11:05:00,short,102.20999908447266,103.74314907073973,103.74314907073973,103.58000183105469,102.5999984741211,ko,2025-12-04 15:30,-1.4999999999999873,-500.0,True,True,True,Stock,0.72,False
COP,2025-12-04,11:10:00,long,92.73500061035156,93.13999938964844,91.34397560119629,92.58999633789062,91.63500213623047,close,,0.4367269926471181,145.57566421570604,True,True,False,XLE holding,1.02,False
NEM,2025-12-04,11:15:00,long,90.37000274658203,90.7301025390625,89.0144527053833,89.94999694824219,88.6500015258789,close,,0.3984727028174052,132.8242342724684,False,True,True,XLB holding,0.52,False
SLB,2025-12-04,11:20:00,long,37.93109893798828,38.13999938964844,37.362132453918456,37.880001068115234,37.40999984741211,close,,0.5507366185242286,183.57887284140955,True,True,True,XLE holding,0.68,False
MCD,2025-12-04,11:35:00,short,308.0799865722656,308.5199890136719,312.7011863708496,313.79998779296875,308.5249938964844,close,,-0.1428208454245176,-47.60694847483919,False,True,False,XLY holding,0.9,False
META,2025-12-04,12:15:00,long,669.114990234375,661.22998046875,659.0782653808594,667.0599975585938,661.5700073242188,manual_exit,15:00,-1.1784237209904787,-392.80790699682626,True,True,False,Stock,1.11,False
WMT,2025-12-04,13:20:00,long,114.36499786376953,114.83999633789062,112.64952289581299,114.25499725341797,113.25,close,,0.4153355335929856,138.4451778643285,True,True,True,XLP holding,0.66,False
XLF,2025-12-04,14:20:00,short,53.51499938964844,53.654998779296875,54.31772438049316,53.900001525878906,53.56999969482422,close,,-0.261607757161851,-87.20258572061698,False,True,False,Sector ETF,1.9,False
BAC,2025-12-04,15:25:00,short,54.099998474121094,54.150001525878906,54.9114984512329,54.619998931884766,54.209999084472656,close,,-0.09242708533851737,-30.80902844617246,False,True,False,XLF holding,0.82,False
XLF,2025-12-05,09:40:00,long,53.7599983215332,53.66999816894531,52.9535983467102,53.564998626708984,53.45000076293945,close,,-0.16741100334417547,-55.80366778139183,True,True,True,Sector ETF,1.42,False
XLE,2025-12-05,09:40:00,long,46.33000183105469,45.98500061035156,45.635051803588865,46.27000045776367,46.02899932861328,manual_exit,15:50,-0.744660494426903,-248.22016480896764,True,False,True,Sector ETF,1.95,False
XLP,2025-12-05,09:40:00,long,78.51499938964844,78.44999694824219,77.33727439880371,78.4000015258789,78.2300033569336,close,,-0.08278983877164756,-27.596612923882518,False,True,False,Sector ETF,0.94,False
XLC,2025-12-05,09:40:00,long,116.67500305175781,117.125,114.92487800598144,116.38999938964844,115.94000244140625,close,,0.38568411096811017,128.5613703227034,True,True,True,Sector ETF,1.75,False
JPM,2025-12-05,09:40:00,long,317.375,314.9750061035156,312.614375,316.2300109863281,315.1400146484375,manual_exit,11:35,-0.7562013064936983,-252.06710216456614,True,True,True,Stock,1.29,False
NFLX,2025-12-05,09:40:00,long,102.44000244140625,100.90340240478515,100.90340240478515,100.7300033569336,97.73999786376953,ko,2025-12-05 11:15,-1.5000000000000018,-500.0,False,True,False,Stock,1.65,False
PPLT,2025-12-05,09:40:00,long,150.32000732421875,149.0,148.06520721435547,149.9346923828125,149.50010681152344,manual_exit,11:10,-0.8781314927504514,-292.71049758348386,False,True,True,Commodity,0.44,False
BA,2025-12-05,09:40:00,long,202.2104949951172,201.8800048828125,199.17733757019042,201.6999969482422,200.77999877929688,close,,-0.16343865451329215,-54.479551504430724,True,True,True,XLI holding,0.91,False
BAC,2025-12-05,09:40:00,long,54.314998626708984,53.900001525878906,53.50027364730835,54.0,53.7400016784668,close,,-0.7640561747634962,-254.68539158783204,True,True,True,XLF holding,0.88,False
CEG,2025-12-05,09:40:00,short,365.19000244140625,359.82000732421875,370.6678524780273,370.0,366.1300048828125,close,,1.4704660810228782,490.1553603409595,False,False,False,XLU holding,2.01,True
COP,2025-12-05,09:40:00,long,93.23999786376953,93.69000244140625,91.84139789581299,92.94989776611328,92.08170318603516,close,,0.48263040320336387,160.87680106778797,True,True,False,XLE holding,0.9,False
COST,2025-12-05,09:40:00,long,900.6799926757812,895.7600708007812,887.1697927856445,898.3800048828125,896.0,manual_exit,15:25,-0.5462452719065816,-182.08175730219384,False,True,False,XLP holding,0.95,False
KO,2025-12-05,09:40:00,long,70.58000183105469,70.20999908447266,69.52130180358887,70.44000244140625,70.22239685058594,manual_exit,12:20,-0.5242317044248541,-174.7439014749514,False,True,True,XLP holding,0.69,False
MA,2025-12-05,09:40:00,long,546.5599975585938,545.4450073242188,538.3615975952148,542.8800048828125,541.25,close,,-0.20400143430831086,-68.00047810277029,False,True,False,XLF holding,0.94,False
NVDA,2025-12-05,09:40:00,short,181.24000549316406,182.35000610351562,183.9586055755615,184.66000366210938,183.54949951171875,close,,-0.61244790151666,-204.14930050555333,False,True,False,XLK holding,2.86,True
SLB,2025-12-05,09:40:00,long,38.619998931884766,38.45500183105469,38.04069894790649,38.47999954223633,38.220001220703125,close,,-0.4272322770414582,-142.41075901381942,True,False,True,XLE holding,1.4,False
SPG,2025-12-05,09:40:00,long,183.03500366210938,182.14999389648438,180.28947860717773,182.7550048828125,182.2686004638672,manual_exit,10:00,-0.48351940771873714,-161.1731359062457,False,True,True,XLRE holding,0.19,False
V,2025-12-05,09:40:00,long,329.489990234375,331.1675109863281,324.5476403808594,327.3699951171875,326.3971862792969,close,,0.5091264686856981,169.70882289523271,False,True,False,XLF holding,0.98,False
VZ,2025-12-05,09:40:00,long,41.57350158691406,41.689998626708984,40.94989906311035,41.380001068115234,41.2400016784668,close,,0.2802194555379747,93.40648517932492,True,True,True,XLC holding,0.67,False
XOM,2025-12-05,09:40:00,long,117.41000366210938,116.66000366210938,115.64885360717773,117.19999694824219,116.72000122070312,manual_exit,15:45,-0.6387871361953126,-212.92904539843752,True,True,True,XLE holding,0.71,False
XLY,2025-12-05,09:45:00,long,119.61000061035156,119.72000122070312,117.81585060119629,119.4000015258789,119.18000030517578,close,,0.09196606453494373,30.655354844981243,True,True,True,Sector ETF,1.11,False
XLRE,2025-12-05,09:45:00,long,41.029998779296875,40.9900016784668,40.414548797607424,40.9900016784668,40.8849983215332,close,,-0.09748257864989278,-32.49419288329759,True,True,False,Sector ETF,0.21,False
INTC,2025-12-05,09:45:00,long,41.9900016784668,41.40999984741211,41.3601516532898,41.779998779296875,41.154998779296875,close,,-1.3812855629203808,-460.4285209734603,True,True,True,Stock,0.65,False
GLD,2025-12-05,09:45:00,long,390.2099914550781,388.69000244140625,384.35684158325193,389.260009765625,388.9200134277344,manual_exit,11:05,-0.3895310337912912,-129.84367793043043,False,True,True,Commodity,3.27,True
SLV,2025-12-05,09:45:00,long,53.08610153198242,52.95000076293945,52.289810009002686,52.790000915527344,52.65999984741211,close,,-0.25637740409506815,-85.45913469835605,False,True,True,Commodity,1.93,False
GEV,2025-12-05,09:45:00,long,634.5700073242188,625.0514572143554,625.0514572143554,631.5,627.2849731445312,ko,2025-12-05 11:05,-1.5000000000000073,-500.0,True,True,True,XLI holding,0.81,False
MCD,2025-12-05,09:45:00,long,311.1549987792969,311.0199890136719,306.48767379760744,310.1300048828125,308.20001220703125,close,,-0.043389875192319446,-14.463291730773149,True,True,True,XLY holding,0.56,False
SO,2025-12-05,09:45:00,long,87.9000015258789,87.21499633789062,86.58150150299072,87.63999938964844,87.30999755859375,manual_exit,10:25,-0.7793005416349246,-259.7668472116415,False,True,False,XLU holding,0.59,False
UNH,2025-12-05,09:45:00,short,330.6600036621094,330.79998779296875,335.619903717041,335.7099914550781,331.5899963378906,close,,-0.04233476359675487,-14.111587865584958,False,True,True,XLV holding,0.84,False
WMT,2025-12-05,09:45:00,long,115.19000244140625,115.11000061035156,113.46215240478516,115.05999755859375,114.67500305175781,close,,-0.0694520612545191,-23.150687084839696,True,True,True,XLP holding,0.39,False
XLB,2025-12-05,09:50:00,long,44.40999984741211,44.21500015258789,43.74384984970093,44.349998474121094,44.220001220703125,manual_exit,14:30,-0.4390896093092013,-146.36320310306712,False,True,True,Sector ETF,1.44,False
CPER,2025-12-05,09:50:00,long,33.37820053100586,33.34000015258789,32.87752752304077,33.24340057373047,33.130001068115234,close,,-0.1144470876507661,-38.14902921692204,True,True,True,Commodity,2.37,True
GE,2025-12-05,09:50:00,short,288.92010498046875,283.8999938964844,293.2539065551758,293.2799987792969,290.67999267578125,close,,1.737543008411872,579.1810028039573,False,True,False,XLI holding,1.06,False
PM,2025-12-05,09:50:00,long,148.30999755859375,147.77000427246094,146.08534759521484,148.2100067138672,147.3800048828125,close,,-0.36409769740537823,-121.36589913512607,False,True,False,XLP holding,0.22,False
ABBV,2025-12-05,09:55:00,short,227.02749633789062,226.0399932861328,230.43290878295898,229.25,228.52999877929688,close,,0.4349706831493606,144.99022771645355,False,True,False,XLV holding,0.76,False
EQIX,2025-12-05,09:55:00,long,730.6749877929688,741.5800170898438,719.7148629760742,728.0,724.7100219726562,close,,1.4924596406145023,497.48654687150076,False,True,False,XLRE holding,0.5,False
NEM,2025-12-05,09:55:00,long,91.9000015258789,90.52150150299072,90.52150150299072,91.15499877929688,90.33499908447266,ko,2025-12-05 11:10,-1.5000000000000069,-500.0,False,True,True,XLB holding,1.42,False
WMB,2025-12-05,09:55:00,short,63.220001220703125,62.79499816894531,64.16830123901367,63.880001068115234,63.440101623535156,close,,0.6722604295341797,224.0868098447266,False,True,False,XLE holding,0.46,False
AEP,2025-12-05,10:00:00,short,117.44999694824219,118.04000091552734,119.2117469024658,118.0199966430664,117.7300033569336,manual_exit,15:10,-0.502344812784592,-167.44827092819736,True,True,False,XLU holding,0.47,False
XLK,2025-12-05,10:05:00,long,146.9199981689453,146.0800018310547,144.71619819641114,146.6699981689453,146.09010314941406,manual_exit,11:30,-0.5717372368359968,-190.57907894533227,True,True,True,Sector ETF,1.14,False
XLI,2025-12-05,10:05:00,long,155.1300048828125,154.6199951171875,152.8030548095703,155.02999877929688,154.64999389648438,manual_exit,11:35,-0.32876281155942005,-109.58760385314004,True,True,True,Sector ETF,0.93,False
XLU,2025-12-05,10:05:00,short,43.599998474121094,43.290000915527344,44.2539984512329,43.779998779296875,43.625,close,,0.7110035996394587,237.00119987981955,True,True,False,Sector ETF,0.74,False
MU,2025-12-05,10:05:00,long,235.2550048828125,237.16099548339844,231.7261798095703,234.16000366210938,228.60000610351562,close,,0.8101806809744039,270.06022699146797,False,True,True,XLK holding,1.66,False
SHW,2025-12-05,10:05:00,short,333.4750061035156,333.1300048828125,338.47713119506835,335.7699890136719,334.19000244140625,close,,0.10345639534857119,34.4854651161904,True,True,True,XLB holding,0.39,False
XLV,2025-12-05,10:10:00,short,154.16000366210938,153.27000427246094,156.472403717041,154.6300048828125,154.24000549316406,close,,0.5773218529490658,192.44061764968862,True,False,False,Sector ETF,0.29,False
DUK,2025-12-05,10:10:00,short,117.3499984741211,116.51000213623047,119.1102484512329,117.94000244140625,117.60009765625,close,,0.715804302354437,238.60143411814568,True,True,False,XLU holding,0.84,False
LLY,2025-12-05,10:10:00,short,1019.1900024414062,1009.77001953125,1034.4778524780272,1027.389892578125,1020.5050048828125,close,,0.9242617066092943,308.0872355364315,True,True,False,XLV holding,0.47,False
META,2025-12-05,10:15:00,long,672.1099853515625,673.4600219726562,662.0283355712891,667.8599853515625,662.469970703125,close,,0.20086543133079363,66.95514377693121,True,True,True,Stock,0.54,False
MRK,2025-12-05,10:15:00,short,100.9749984741211,99.70999908447266,102.4896234512329,102.08999633789062,101.4000015258789,close,,1.252784757379961,417.59491912665374,False,True,False,XLV holding,0.52,False
HD,2025-12-05,10:20:00,long,352.9700012207031,354.5799865722656,347.6754512023926,351.9599914550781,350.0,close,,0.45612526446852836,152.0417548228428,False,True,False,XLY holding,0.41,False
JNJ,2025-12-05,10:20:00,short,201.90159606933594,201.91000366210938,204.93012001037596,203.4499969482422,202.5,close,,-0.004164203224302501,-1.3880677414341671,True,True,False,XLV holding,0.44,False
CAT,2025-12-05,10:25:00,long,605.8900146484375,600.4993286132812,596.801664428711,604.989990234375,600.9400024414062,manual_exit,11:05,-0.8897136286829467,-296.5712095609822,True,True,True,XLI holding,1.19,False
AMT,2025-12-05,10:30:00,long,179.55499267578125,178.80999755859375,176.86166778564453,179.22999572753906,178.2841033935547,close,,-0.41491194763529765,-138.30398254509925,True,True,False,XLRE holding,0.34,False
FCX,2025-12-05,10:35:00,long,45.810001373291016,45.12285135269165,45.12285135269165,45.709999084472656,45.16999816894531,ko,2025-12-05 14:30,-1.5000000000000069,-500.0,True,True,True,XLB holding,0.73,False
RTX,2025-12-05,10:35:00,short,170.30499267578125,171.0,172.85956756591796,172.0,170.8300018310547,close,,-0.4080956836901856,-136.0318945633952,False,True,False,XLI holding,0.44,False
TSLA,2025-12-05,10:40:00,long,457.9482116699219,452.6650085449219,451.07898849487304,456.0845031738281,452.9700012207031,manual_exit,11:15,-1.153668251205664,-384.5560837352213,True,True,True,XLY holding,0.89,False
TJX,2025-12-05,11:00:00,long,150.80999755859375,153.25,148.54784759521485,150.6999053955078,150.0800018310547,close,,1.617931490555355,539.310496851785,False,True,True,XLY holding,0.53,False
LIN,2025-12-05,11:05:00,short,402.3699951171875,399.57000732421875,408.40554504394527,404.2699890136719,403.05999755859375,close,,0.6958739038563928,231.95796795213096,True,True,True,XLB holding,0.45,False
AMZN,2025-12-05,11:15:00,short,229.69320678710938,229.5500030517578,233.138604888916,230.8699951171875,230.1999969482422,close,,0.062345655474386995,20.781885158129,True,True,False,Stock,1.22,False
GOOGL,2025-12-05,11:15:00,short,319.3999938964844,321.260009765625,324.1909938049316,322.0,319.6675109863281,close,,-0.5823468705961983,-194.1156235320661,False,True,False,XLC holding,0.63,False
MSFT,2025-12-05,11:15:00,short,479.9700927734375,483.0299987792969,487.169644165039,483.2200012207031,480.92999267578125,close,,-0.6375201396774854,-212.5067132258285,True,True,False,XLK holding,1.71,False
PG,2025-12-05,11:15:00,long,145.47000122070312,144.51010131835938,143.28795120239258,145.32000732421875,144.5800018310547,manual_exit,12:10,-0.6598610670851758,-219.95368902839198,False,True,False,XLP holding,0.87,False
PLD,2025-12-05,11:15:00,long,128.6999969482422,127.9800033569336,126.76949699401855,128.49000549316406,128.02999877929688,manual_exit,12:05,-0.5594355931477958,-186.47853104926526,False,True,True,XLRE holding,1.02,False
AAPL,2025-12-05,11:30:00,short,278.89801025390625,278.7900085449219,283.0814804077148,281.04998779296875,279.4800109863281,close,,0.038724445859635644,12.90814861987855,False,True,False,XLK holding,1.15,False
CVX,2025-12-05,11:40:00,short,150.9600067138672,149.9600067138672,153.2244068145752,152.47999572753906,151.6199951171875,close,,0.6624271035542687,220.8090345180896,False,True,False,XLE holding,1.89,False
NEE,2025-12-05,12:15:00,short,83.30999755859375,83.1050033569336,84.55964752197265,84.02999877929688,83.51000213623047,close,,0.2460619465460665,82.02064884868884,True,True,False,XLU holding,1.21,False
BRK-B,2025-12-05,12:55:00,long,504.17498779296875,504.32000732421875,496.6123629760742,503.8599853515625,500.5400085449219,close,,0.028763729808339862,9.587909936113288,False,True,True,XLF holding,0.7,False
CRH,2025-12-05,13:50:00,short,119.41999816894531,119.44999694824219,121.21129814147947,121.0,119.58999633789062,close,,-0.025120398389585692,-8.373466129861896,False,True,False,XLB holding,0.58,False
PPLT,2025-12-08,09:35:00,short,150.860107421875,149.5800018310547,153.12300903320312,151.58990478515625,151.0,close,,0.8485381673768414,282.8460557922805,False,True,False,Commodity,2.13,True
