date,time,direction,entry_price,orb_high,orb_low,quality,trend_aligned,inside_monday,breakout_pct,is_breakout_momentum,vol_ratio,is_vol_spike,exit_price,ko_level,outcome,turbo_pnl_sek,ticker,strategy,days_held
2026-01-02,10:50:00,short,678.4000244140625,685.7999877929688,680.0,2,True,True,0.2358454493452306,False,0.3897679526965761,False,681.5999755859375,685.1840246582032,close,-235.8454493452306,ABB.ST,turbo_1pct,
2026-01-05,09:15:00,long,702.0,697.7999877929688,690.0,2,True,False,0.5982923371839388,False,2.136938508504143,True,700.4000244140625,694.98,close,-113.9583750667735,ABB.ST,turbo_1pct,
2026-01-07,09:50:00,short,702.5999755859375,708.2000122070312,703.0,1,False,True,0.05693487446094732,False,0.13492874487699288,False,708.4000244140625,709.6259753417969,manual_exit,-412.7561222364129,ABB.ST,turbo_1pct,
2026-01-08,11:35:00,short,698.4000244140625,703.4000244140625,699.7999877929688,2,False,True,0.20045293957152693,False,2.527601236535397,True,684.0,705.3840246582031,close,1030.929546869912,ABB.ST,turbo_1pct,
2026-01-09,09:15:00,long,691.0,687.4000244140625,683.2000122070312,1,True,False,0.520980547892547,False,0.32823775058691157,False,690.4000244140625,684.09,close,-43.41357351212012,ABB.ST,turbo_1pct,
2026-01-12,09:10:00,long,694.7999877929688,693.2000122070312,690.2000122070312,1,True,False,0.23027858578694285,False,0.7087902964362809,False,697.7999877929688,687.8519879150391,close,215.88946838711786,ABB.ST,turbo_1pct,
2026-01-13,09:10:00,short,696.7999877929688,702.0,698.4000244140625,0,False,False,0.2296263847767386,False,0.20141035842054433,False,699.7999877929688,703.7679876708985,close,-215.26980859329115,ABB.ST,turbo_1pct,
2026-01-14,10:50:00,long,702.2000122070312,701.2000122070312,697.2000122070312,1,True,False,0.14240956744745364,False,0.967468376982006,False,696.7999877929688,695.178012084961,manual_exit,-384.507570506165,ABB.ST,turbo_1pct,
2026-01-15,09:10:00,long,706.0,701.4000244140625,696.4000244140625,2,True,True,0.6515546155718839,False,0.7724064278205149,False,708.2000122070312,698.9399999999999,close,155.80822995972028,ABB.ST,turbo_1pct,
2026-01-16,09:50:00,short,707.0,710.0,707.4000244140625,0,False,False,0.05658053947135785,False,0.1754237066826835,False,710.5999755859375,714.07,manual_exit,-254.59516166460395,ABB.ST,turbo_1pct,
2026-01-19,10:10:00,short,694.0,702.7999877929688,695.7999877929688,0,False,False,0.2593642352980908,False,1.0302746577777464,False,695.4000244140625,700.94,close,-100.8663122523415,ABB.ST,turbo_1pct,
2026-01-20,09:30:00,short,684.7999877929688,692.0,687.0,0,False,False,0.3212634705385488,False,0.4847638351871093,False,691.6479876708985,691.6479876708985,ko,-500.0,ABB.ST,turbo_1pct,
2026-01-21,10:50:00,short,686.2000122070312,691.5999755859375,687.4000244140625,0,False,False,0.17487790522935726,False,1.1639804721460576,False,683.0,693.0620123291015,close,233.169057862519,ABB.ST,turbo_1pct,
2026-01-22,09:20:00,short,685.5999755859375,691.4000244140625,686.0,0,False,False,0.05834662023151697,False,0.23357135723559375,False,678.2000122070312,692.4559753417968,close,539.6706273641554,ABB.ST,turbo_1pct,
2026-01-23,15:05:00,long,680.2000122070312,680.0,673.4000244140625,1,True,False,0.029404910826489758,False,1.5904425914047466,False,682.0,673.3980120849609,close,132.31312560024557,ABB.ST,turbo_1pct,
2026-01-26,09:10:00,long,686.2000122070312,684.2000122070312,679.4000244140625,1,True,False,0.2914602104956807,False,1.1986604758703452,False,692.5999755859375,679.338012084961,close,466.3336683951659,ABB.ST,turbo_1pct,
2026-01-27,12:15:00,long,707.7999877929688,706.0,700.0,1,True,False,0.25430740661375173,False,0.4135535620580224,False,707.4000244140625,700.7219879150391,close,-28.253983173509123,ABB.ST,turbo_1pct,
2026-01-28,09:15:00,long,713.7999877929688,712.5999755859375,708.2000122070312,1,True,False,0.1681160307583674,False,0.31978151320448994,False,708.0,706.661987915039,manual_exit,-406.27541973641667,ABB.ST,turbo_1pct,
2026-01-29,09:15:00,long,758.0,755.0,742.5999755859375,2,True,False,0.395778364116095,False,2.9181681959248293,True,764.2000122070312,750.42,close,408.97178146644126,ABB.ST,turbo_1pct,
2026-01-30,09:15:00,short,761.7999877929688,769.4000244140625,764.4000244140625,0,False,False,0.3413017409761827,False,0.3452938895461104,False,769.4179876708985,769.4179876708985,ko,-500.0,ABB.ST,turbo_1pct,
2026-02-02,09:35:00,long,762.5999755859375,760.4000244140625,756.5999755859375,1,True,False,0.28848036222197426,False,0.2722333311058451,False,776.0,754.9739758300781,close,878.5749307011648,ABB.ST,turbo_1pct,
2026-02-03,09:50:00,short,783.4000244140625,791.2000122070312,785.0,0,False,False,0.20423481440841013,False,0.5780939378697516,False,780.7999877929688,791.2340246582031,close,165.94565611855995,ABB.ST,turbo_1pct,
2026-02-04,09:30:00,short,779.2000122070312,789.2000122070312,782.5999755859375,0,False,False,0.43634026253106495,False,1.082033102264773,False,786.9920123291016,786.9920123291016,ko,-500.0,ABB.ST,turbo_1pct,
2026-02-05,13:35:00,short,773.2000122070312,783.0,775.4000244140625,1,False,True,0.28453339010581613,False,0.7953771090577044,False,772.5999755859375,780.9320123291016,close,38.80216060660672,ABB.ST,turbo_1pct,
2026-02-06,09:35:00,short,769.5999755859375,778.4000244140625,770.5999755859375,1,False,True,0.12993763405964853,False,0.5420772184681333,False,777.2959753417969,777.2959753417969,ko,-500.0,ABB.ST,turbo_1pct,
2026-02-09,11:40:00,short,783.4000244140625,786.7999877929688,783.7999877929688,1,False,False,0.051054808072721114,False,2.0862342738487847,True,787.2000122070312,791.2340246582031,manual_exit,-242.53176375702307,ABB.ST,turbo_1pct,
2026-02-10,14:10:00,short,796.4000244140625,800.4000244140625,797.0,0,False,False,0.07533595775300504,False,1.2720683887753206,False,794.2000122070312,804.3640246582031,close,138.12230911531367,ABB.ST,turbo_1pct,
2026-02-11,09:40:00,short,792.7999877929688,797.0,794.5999755859375,1,False,True,0.227041854273943,False,0.6227210012811668,False,798.5999755859375,800.7279876708984,manual_exit,-365.79136492641794,ABB.ST,turbo_1pct,
2026-02-12,13:50:00,long,811.2000122070312,809.5999755859375,805.5999755859375,2,True,False,0.1972431702436162,False,3.2729138166894667,True,805.0,803.088012084961,manual_exit,-382.1506480357958,ABB.ST,turbo_1pct,
2026-02-13,09:25:00,long,810.0,808.4000244140625,802.5999755859375,1,True,False,0.19752785011574073,False,0.24151246315031902,False,801.9,801.9,ko,-500.0,ABB.ST,turbo_1pct,
2026-02-16,10:20:00,long,819.0,818.0,814.5999755859375,1,True,False,0.1221001221001221,False,0.04254484404894441,False,818.4000244140625,810.81,close,-36.62854615003053,ABB.ST,turbo_1pct,
2026-02-17,09:15:00,short,812.2000122070312,818.4000244140625,816.0,1,False,True,0.4678635478769393,False,0.7871962350429682,False,815.2000122070312,820.3220123291015,close,-184.68357269830318,ABB.ST,turbo_1pct,
2026-02-18,11:45:00,long,816.0,814.5999755859375,809.5999755859375,2,True,True,0.1715716193704044,False,0.6869643976868948,False,823.2000122070312,807.84,close,441.1772185680913,ABB.ST,turbo_1pct,
2026-02-19,09:10:00,short,817.5999755859375,825.0,820.7999877929688,0,False,False,0.39139093720470625,False,0.32257871959409046,False,818.2000122070312,825.7759753417969,close,-36.694999939532195,ABB.ST,turbo_1pct,
2026-02-20,10:10:00,long,821.5999755859375,821.2000122070312,816.4000244140625,2,True,True,0.04868103588014466,False,0.014212716997732733,False,815.7999877929688,813.3839758300782,manual_exit,-352.969082602053,ABB.ST,turbo_1pct,
2026-02-23,09:35:00,short,810.5999755859375,818.7999877929688,811.7999877929688,0,False,False,0.1480400003915406,False,0.22428239192073657,False,818.7059753417968,818.7059753417968,ko,-500.0,ABB.ST,turbo_1pct,
2026-02-24,11:45:00,long,820.7999877929688,819.4000244140625,813.0,2,True,True,0.17056084304662103,False,0.9905288082083662,False,826.7999877929688,812.591987915039,close,365.49708145910614,ABB.ST,turbo_1pct,
2026-02-25,10:05:00,long,836.4000244140625,835.4000244140625,829.7999877929688,1,True,False,0.11956001563971103,False,0.2239966649029134,False,835.4000244140625,828.0360241699219,close,-59.78000781985551,ABB.ST,turbo_1pct,
2026-02-26,09:15:00,long,837.7999877929688,836.2000122070312,832.5999755859375,1,True,False,0.19097345538907726,False,0.4217041072580313,False,831.5999755859375,829.421987915039,manual_exit,-370.0174443403879,ABB.ST,turbo_1pct,
2026-02-27,09:20:00,long,839.4000244140625,835.7999877929688,830.5999755859375,1,True,False,0.4288821201317848,False,0.41482671992759845,False,843.5999755859375,831.0060241699218,close,250.1757832808468,ABB.ST,turbo_1pct,
2026-03-02,14:35:00,short,821.5999755859375,837.2000122070312,823.0,0,False,False,0.17040219762227352,False,1.535921938335687,False,829.8159753417968,829.8159753417968,ko,-500.0,ABB.ST,turbo_1pct,
2026-03-03,09:40:00,short,803.5999755859375,823.4000244140625,808.7999877929688,0,False,False,0.6470896422364509,False,1.9745803088478462,False,799.4000244140625,811.6359753417969,close,261.32101166458125,ABB.ST,turbo_1pct,
2026-03-04,09:10:00,long,800.7999877929688,798.0,792.0,1,True,False,0.3496488306256858,False,0.4372587553914339,False,792.791987915039,792.791987915039,ko,-500.0,ABB.ST,turbo_1pct,
2025-12-03,09:15:00,long,447.8999938964844,447.29998779296875,446.5,2,True,True,0.13395983739492848,False,0.0,False,446.29998779296875,443.4209939575195,manual_exit,-178.61198094651098,ALFA.ST,turbo_1pct,
2025-12-04,09:20:00,long,463.20001220703125,460.8999938964844,455.8999938964844,1,True,False,0.49654970853473596,False,0.1366576938352235,False,467.3999938964844,458.5680120849609,close,453.36588717272167,ALFA.ST,turbo_1pct,
2025-12-05,09:10:00,short,465.8999938964844,469.6000061035156,466.20001220703125,0,False,False,0.06439543131085217,False,0.1504260506942831,False,465.3999938964844,470.5589938354492,close,53.65958430459779,ALFA.ST,turbo_1pct,
2025-12-08,10:20:00,short,464.6000061035156,466.6000061035156,465.3999938964844,0,False,False,0.1721885024664653,False,0.03535001259891978,False,463.20001220703125,469.2460061645508,close,150.66658180073807,ALFA.ST,turbo_1pct,
2025-12-09,09:10:00,short,460.8999938964844,463.8999938964844,462.0,1,False,True,0.23866481190769562,False,0.05336896354266081,False,458.70001220703125,465.50899383544925,close,238.66150125695475,ALFA.ST,turbo_1pct,
2025-12-10,09:20:00,long,459.6000061035156,458.0,455.70001220703125,1,True,False,0.34813013104165536,False,0.10673493809425734,False,461.29998779296875,455.00400604248046,close,184.94143460370609,ALFA.ST,turbo_1pct,
2025-12-11,09:40:00,long,463.6000061035156,463.5,460.8999938964844,2,True,True,0.02157163550452909,False,0.08524226016937388,False,463.0,458.9640060424805,close,-64.71161514411753,ALFA.ST,turbo_1pct,
2025-12-12,09:20:00,long,465.70001220703125,465.3999938964844,463.3999938964844,2,True,True,0.06442308410623342,False,0.07011981342032254,False,463.0,461.04301208496094,manual_exit,-289.8874958404483,ALFA.ST,turbo_1pct,
2025-12-15,09:15:00,short,460.8999938964844,463.5,461.6000061035156,0,False,False,0.1518794133871195,False,0.020059257623438045,False,460.3999938964844,465.50899383544925,close,54.241701738045286,ALFA.ST,turbo_1pct,
2025-12-16,10:20:00,long,460.0,459.29998779296875,457.79998779296875,1,True,False,0.15217656674592392,False,0.19009029288912233,False,457.5,455.4,manual_exit,-271.73913043478257,ALFA.ST,turbo_1pct,
2025-12-17,09:10:00,long,460.0,459.20001220703125,457.5,1,True,False,0.17391038977581522,False,0.05012583499690877,False,457.20001220703125,455.4,manual_exit,-304.3464992357337,ALFA.ST,turbo_1pct,
2025-12-18,09:10:00,long,450.20001220703125,448.8999938964844,447.6000061035156,0,False,False,0.2887646102392912,False,0.1471240077188615,False,456.70001220703125,445.6980120849609,close,721.9013575915761,ALFA.ST,turbo_1pct,
2025-12-19,09:15:00,long,460.29998779296875,458.5,456.5,1,True,False,0.39104667406125126,False,0.07533449046336038,False,460.6000061035156,455.6969879150391,close,32.58943281591131,ALFA.ST,turbo_1pct,
2025-12-22,09:30:00,long,461.0,460.6000061035156,459.79998779296875,1,True,False,0.08676657190550434,False,0.3930975120373444,False,459.20001220703125,456.39,manual_exit,-195.2264417536605,ALFA.ST,turbo_1pct,
2025-12-23,09:30:00,long,462.0,461.6000061035156,460.70001220703125,2,True,True,0.08657876547280843,False,0.025833488812664153,False,460.5,457.38,manual_exit,-162.33766233766232,ALFA.ST,turbo_1pct,
2025-12-29,13:25:00,long,463.20001220703125,462.8999938964844,460.1000061035156,2,True,False,0.06477079072544999,False,2.4422794608301084,True,464.20001220703125,458.5680120849609,close,107.94472945232148,ALFA.ST,turbo_1pct,
2025-12-30,10:00:00,long,465.3999938964844,464.20001220703125,462.70001220703125,2,True,True,0.2578387849571026,False,0.0999650510642783,False,465.29998779296875,460.74599395751954,close,-10.744102366476248,ALFA.ST,turbo_1pct,
2026-01-02,09:15:00,long,466.20001220703125,465.79998779296875,464.20001220703125,3,True,True,0.08580532037499308,False,2.2253303752290923,True,468.3999938964844,461.53801208496094,close,235.94826596402484,ALFA.ST,turbo_1pct,
2026-01-05,09:15:00,long,473.3999938964844,471.0,468.1000061035156,1,True,False,0.5069695664189569,False,0.9954856230793053,False,472.0,468.6659939575195,close,-147.86585493603783,ALFA.ST,turbo_1pct,
2026-01-07,15:00:00,long,483.70001220703125,482.79998779296875,473.79998779296875,2,True,False,0.18607078588976245,False,2.102084219481072,True,484.6000061035156,478.8630120849609,close,93.0322383472634,ALFA.ST,turbo_1pct,
2026-01-08,09:15:00,short,476.1000061035156,482.6000061035156,479.79998779296875,0,False,False,0.7771438021466145,False,0.22549619970462156,False,478.3999938964844,480.86100616455076,close,-241.54460864139088,ALFA.ST,turbo_1pct,
2026-01-09,09:10:00,long,484.0,482.0,479.5,1,True,False,0.4132231404958678,False,0.22189501250448382,False,492.29998779296875,479.15999999999997,close,857.4367554719782,ALFA.ST,turbo_1pct,
2026-01-12,11:15:00,short,489.79998779296875,494.1000061035156,491.1000061035156,0,False,False,0.26541819986658993,False,0.707604248698692,False,494.5,494.69798767089844,manual_exit,-479.7889265176825,ALFA.ST,turbo_1pct,
2026-01-13,09:10:00,short,493.0,496.0,493.5,1,False,True,0.10141987829614604,False,0.04977954361051839,False,496.1000061035156,497.93,manual_exit,-314.4022417358646,ALFA.ST,turbo_1pct,
2026-01-14,09:15:00,long,500.79998779296875,499.20001220703125,496.0,2,True,True,0.319483950666335,False,0.14692995400493097,False,498.5,495.79198791503904,close,-229.63137470358396,ALFA.ST,turbo_1pct,
2026-01-15,11:50:00,long,504.79998779296875,504.20001220703125,500.6000061035156,1,True,False,0.11885412053210373,False,1.8592620768352985,False,508.6000061035156,499.7519879150391,close,376.38851054265064,ALFA.ST,turbo_1pct,
2026-01-16,09:40:00,short,506.6000061035156,509.20001220703125,506.79998779296875,0,False,False,0.03947526392494001,False,0.023817185677713713,False,507.3999938964844,511.66600616455077,close,-78.95655184864775,ALFA.ST,turbo_1pct,
2026-01-19,11:10:00,short,493.0,499.3999938964844,493.5,0,False,False,0.10141987829614604,False,0.712663963276192,False,494.1000061035156,497.93,close,-111.5624851435725,ALFA.ST,turbo_1pct,
2026-01-20,09:10:00,short,490.8999938964844,493.20001220703125,491.29998779296875,1,False,True,0.081481748107074,False,0.5978371312605384,False,495.20001220703125,495.8089938354492,manual_exit,-437.9729439815002,ALFA.ST,turbo_1pct,
2026-01-21,09:20:00,long,496.79998779296875,495.5,494.20001220703125,2,True,True,0.261672267494196,False,0.09802386018346944,False,493.79998779296875,491.83198791503906,manual_exit,-301.9323745686351,ALFA.ST,turbo_1pct,
2026-01-22,09:15:00,long,507.0,505.6000061035156,503.3999938964844,1,True,False,0.2761329184387327,False,0.47404828118062203,False,509.6000061035156,501.93,close,256.41085833487426,ALFA.ST,turbo_1pct,
2026-01-23,09:30:00,short,507.0,510.0,508.0,0,False,False,0.19723865877712032,False,0.0684802082750126,False,506.3999938964844,512.07,close,59.17219955775395,ALFA.ST,turbo_1pct,
2026-01-26,10:35:00,short,503.79998779296875,506.0,504.79998779296875,1,False,False,0.19849146967644218,False,3.3299253655045495,True,506.6000061035156,508.8379876708984,manual_exit,-277.8898747906989,ALFA.ST,turbo_1pct,
2026-01-27,12:10:00,short,512.0,515.2000122070312,513.0,1,False,True,0.1953125,False,0.9142170939278442,False,512.2000122070312,517.12,close,-19.532442092895508,ALFA.ST,turbo_1pct,
2026-01-28,09:35:00,short,511.3999938964844,513.4000244140625,512.0,1,False,True,0.11732618511471395,False,0.010022934422863427,False,507.0,516.5139938354492,close,430.1910392058985,ALFA.ST,turbo_1pct,
2026-01-29,09:10:00,long,512.5999755859375,510.20001220703125,508.0,2,True,True,0.468194204684252,False,0.10718990819750168,False,514.0,507.47397583007813,close,136.56110814892006,ALFA.ST,turbo_1pct,
2026-01-30,09:15:00,long,516.0,513.5999755859375,510.0,2,True,True,0.46512101047722865,False,0.2889831052234128,False,517.4000244140625,510.84,close,135.6612804324128,ALFA.ST,turbo_1pct,
2026-02-02,09:35:00,long,515.7999877929688,515.0,509.3999938964844,1,True,False,0.15509651258267348,False,0.0935527689734515,False,527.7999877929688,510.64198791503907,close,1163.241594028163,ALFA.ST,turbo_1pct,
2026-02-03,09:10:00,long,521.5999755859375,513.7999877929688,508.0,2,True,False,1.4953965026947444,True,1.8298015723516765,False,516.3839758300782,516.3839758300782,ko,-500.0,ALFA.ST,turbo_1pct,
2026-02-04,09:10:00,long,512.2000122070312,511.3999938964844,505.0,1,True,False,0.15619255983607974,False,0.14644283731226704,False,507.07801208496096,507.07801208496096,ko,-500.0,ALFA.ST,turbo_1pct,
2026-02-05,09:10:00,long,512.2000122070312,511.3999938964844,507.20001220703125,1,True,False,0.15619255983607974,False,0.34131871236417094,False,507.07801208496096,507.07801208496096,ko,-500.0,ALFA.ST,turbo_1pct,
2026-02-06,09:30:00,short,503.79998779296875,507.0,505.0,0,False,False,0.23819218660330382,False,0.05087449358422382,False,507.20001220703125,508.8379876708984,manual_exit,-337.4379214415249,ALFA.ST,turbo_1pct,
2026-02-09,09:10:00,short,510.6000061035156,512.4000244140625,511.20001220703125,0,False,False,0.11751000711777974,False,0.1587688928881907,False,510.3999938964844,515.7060061645508,close,19.58599732083639,ALFA.ST,turbo_1pct,
2026-02-10,09:20:00,long,512.5999755859375,512.0,510.79998779296875,2,True,True,0.11704557442705418,False,0.4020136278822793,False,510.6000061035156,507.47397583007813,manual_exit,-195.08091861843835,ALFA.ST,turbo_1pct,
2026-02-11,09:20:00,long,511.20001220703125,509.79998779296875,508.20001220703125,2,True,True,0.27387018400451507,False,0.17141136513587596,False,514.2000122070312,506.08801208496095,close,293.42722304015007,ALFA.ST,turbo_1pct,
2026-02-12,09:10:00,short,515.0,519.4000244140625,516.5999755859375,0,False,False,0.31067487105582525,False,0.14536877039962698,False,510.20001220703125,520.15,close,466.0182323270631,ALFA.ST,turbo_1pct,
2026-02-13,10:35:00,short,507.0,510.3999938964844,507.3999938964844,1,False,True,0.07889425966161243,False,0.9935868485231687,False,509.20001220703125,512.07,close,-216.96372850406806,ALFA.ST,turbo_1pct,
2026-02-16,09:15:00,long,511.20001220703125,510.3999938964844,509.20001220703125,1,True,False,0.15649810083002796,False,0.14785426596902368,False,512.2000122070312,506.08801208496095,close,97.8090743467167,ALFA.ST,turbo_1pct,
2026-02-17,10:15:00,short,510.6000061035156,512.7999877929688,511.0,1,False,True,0.07833801247610696,False,0.1959173151594245,False,513.0,515.7060061645508,manual_exit,-235.01702583194017,ALFA.ST,turbo_1pct,
2026-02-18,09:10:00,long,518.4000244140625,516.5999755859375,516.2000122070312,1,True,False,0.34723162487493325,False,0.3304766908847136,False,521.7999877929688,513.2160241699219,close,327.92855119453003,ALFA.ST,turbo_1pct,
2026-02-19,09:10:00,short,520.0,522.5999755859375,520.5999755859375,0,False,False,0.11537992037259615,False,0.20118246412438484,False,521.0,525.2,close,-96.15384615384616,ALFA.ST,turbo_1pct,
2026-02-20,09:10:00,short,521.4000244140625,523.5999755859375,522.0,0,False,False,0.1150701108255104,False,0.17123541360448205,False,524.7999877929688,526.6140246582031,manual_exit,-326.0417356833701,ALFA.ST,turbo_1pct,
2026-02-23,09:20:00,short,518.5999755859375,523.2000122070312,520.5999755859375,0,False,False,0.38565370114804004,False,0.44826941434658957,False,523.7859753417969,523.7859753417969,ko,-500.0,ALFA.ST,turbo_1pct,
2026-02-24,09:10:00,long,533.2000122070312,531.7999877929688,529.0,1,True,False,0.26257021418050863,False,0.25964071856287424,False,535.0,527.8680120849609,close,168.79104948987222,ALFA.ST,turbo_1pct,
2026-02-25,10:05:00,long,538.4000244140625,537.7999877929688,535.2000122070312,1,True,False,0.11144810436195027,False,0.11951333211566405,False,533.5999755859375,533.0160241699218,manual_exit,-445.76974465675994,ALFA.ST,turbo_1pct,
2026-02-26,09:20:00,long,532.4000244140625,531.4000244140625,529.4000244140625,1,True,False,0.1878286916122062,False,0.033675473269644325,False,529.2000122070312,527.0760241699219,manual_exit,-300.52705299488395,ALFA.ST,turbo_1pct,
2026-02-27,14:25:00,short,531.7999877929688,535.2000122070312,532.5999755859375,1,False,False,0.15043020145389463,False,6.43316723912728,True,535.0,537.1179876708984,close,-300.866141452134,ALFA.ST,turbo_1pct,
2026-03-02,09:25:00,long,526.5999755859375,525.4000244140625,521.4000244140625,1,True,False,0.22786768467655885,False,0.07011490202147269,False,534.7999877929688,521.3339758300781,close,778.5807621722026,ALFA.ST,turbo_1pct,
2026-03-03,09:10:00,short,522.5999755859375,528.0,525.0,1,False,True,0.45924694339520394,False,1.9846831002298466,False,519.0,527.8259753417968,close,344.4293679789421,ALFA.ST,turbo_1pct,
2026-03-04,09:25:00,long,521.0,519.4000244140625,517.0,1,True,False,0.30709704144673705,False,0.871955699152375,False,516.7999877929688,515.79,manual_exit,-403.0721887745921,ALFA.ST,turbo_1pct,
2025-12-03,09:15:00,long,354.0,353.70001220703125,353.1000061035156,2,True,True,0.08474231439795198,False,0.0,False,352.6000061035156,350.46,manual_exit,-197.7392509158722,ASSA-B.ST,turbo_1pct,
2025-12-04,09:15:00,short,355.3999938964844,356.8999938964844,356.20001220703125,1,False,True,0.2251036365464577,False,0.3701211871462572,False,357.6000061035156,358.95399383544924,manual_exit,-309.5121334852972,ASSA-B.ST,turbo_1pct,
2025-12-05,09:30:00,long,360.8999938964844,360.70001220703125,359.3999938964844,1,True,False,0.05541194038104778,False,0.11172984032567657,False,360.8999938964844,357.2909939575195,close,0.0,ASSA-B.ST,turbo_1pct,
2025-12-08,12:55:00,short,359.3999938964844,361.1000061035156,359.6000061035156,0,False,False,0.0556517001747246,False,1.4301929625425651,False,358.1000061035156,362.9939938354492,close,180.85528868194376,ASSA-B.ST,turbo_1pct,
2025-12-09,09:45:00,short,355.70001220703125,358.29998779296875,355.79998779296875,1,False,True,0.028106714227299583,False,0.1411617623592372,False,353.1000061035156,359.25701232910154,close,365.47737057741796,ASSA-B.ST,turbo_1pct,
2025-12-10,09:10:00,long,352.20001220703125,351.29998779296875,349.70001220703125,1,True,False,0.2555435499341905,False,0.12321894507931803,False,351.6000061035156,348.6780120849609,close,-85.17973917089583,ASSA-B.ST,turbo_1pct,
2025-12-11,09:20:00,long,351.70001220703125,351.3999938964844,350.29998779296875,1,True,False,0.08530517490294161,False,0.04722854667445749,False,358.0,348.1830120849609,close,895.6479349310071,ASSA-B.ST,turbo_1pct,
2025-12-12,09:55:00,long,359.79998779296875,359.70001220703125,357.8999938964844,2,True,True,0.027786433943690573,False,0.07935855203828834,False,357.6000061035156,356.20198791503907,manual_exit,-305.72286882886283,ASSA-B.ST,turbo_1pct,
2025-12-15,10:05:00,long,359.8999938964844,359.5,358.0,1,True,False,0.11114028987714364,False,0.2586295990078545,False,359.0,356.30099395751955,close,-125.03388604435963,ASSA-B.ST,turbo_1pct,
2025-12-16,09:30:00,short,356.3999938964844,358.79998779296875,357.3999938964844,0,False,False,0.2805836187220721,False,0.18072519209623578,False,358.29998779296875,359.96399383544923,close,-266.55358151271804,ASSA-B.ST,turbo_1pct,
2025-12-17,09:15:00,short,354.79998779296875,358.3999938964844,356.6000061035156,0,False,False,0.5073332504163481,False,0.12967640540405068,False,350.8999938964844,358.3479876708984,close,549.6045702741233,ASSA-B.ST,turbo_1pct,
