date,time,direction,entry_price,orb_high,orb_low,daily_close,win,vwap_confirmed,ticker,signal_tf,category
2026-01-28,11:45:00,short,148.75,149.6999969482422,148.8699951171875,149.1999969482422,False,True,XLK,5min,Sector ETF
2026-01-29,09:40:00,short,146.6300048828125,147.92999267578125,147.2550048828125,146.83999633789062,True,True,XLK,5min,Sector ETF
2026-01-30,10:30:00,short,145.3000030517578,146.3699951171875,145.72999572753906,143.8800048828125,True,True,XLK,5min,Sector ETF
2026-02-02,09:50:00,long,144.9250030517578,144.66000366210938,143.49000549316406,145.27999877929688,True,True,XLK,5min,Sector ETF
2026-02-03,09:40:00,short,143.72000122070312,145.97000122070312,144.75,142.0399932861328,True,True,XLK,5min,Sector ETF
2026-02-04,10:50:00,short,139.35000610351562,140.99000549316406,139.6699981689453,138.08999633789062,True,True,XLK,5min,Sector ETF
2026-02-05,09:45:00,long,138.27000427246094,137.41000366210938,136.60000610351562,135.60000610351562,False,True,XLK,5min,Sector ETF
2026-02-06,09:45:00,long,139.5800018310547,138.89999389648438,137.4199981689453,141.05999755859375,True,True,XLK,5min,Sector ETF
2026-02-09,09:40:00,long,141.89999389648438,140.8800048828125,139.91000366210938,143.30999755859375,True,True,XLK,5min,Sector ETF
2026-02-10,09:40:00,short,143.1999969482422,144.14999389648438,143.38999938964844,142.5399932861328,True,False,XLK,5min,Sector ETF
2026-02-11,10:00:00,short,143.11000061035156,144.7550048828125,143.8800048828125,142.92999267578125,True,True,XLK,5min,Sector ETF
2026-02-12,09:55:00,short,142.38999938964844,143.42999267578125,143.07000732421875,139.1699981689453,True,True,XLK,5min,Sector ETF
2026-02-13,10:30:00,long,140.4550018310547,139.92999267578125,139.02000427246094,139.5800018310547,False,True,XLK,5min,Sector ETF
2026-02-17,09:55:00,short,137.16000366210938,139.14999389648438,138.0,139.5,False,True,XLK,5min,Sector ETF
2026-02-18,09:55:00,long,140.72000122070312,140.0800018310547,139.3800048828125,140.9199981689453,True,True,XLK,5min,Sector ETF
2026-02-19,10:35:00,long,140.4550018310547,140.35000610351562,139.8300018310547,140.19000244140625,False,True,XLK,5min,Sector ETF
2026-02-20,09:40:00,long,140.61000061035156,139.89999389648438,138.97999572753906,140.89999389648438,True,True,XLK,5min,Sector ETF
2026-02-23,10:05:00,short,139.53500366210938,140.64999389648438,139.86000061035156,138.5500030517578,True,True,XLK,5min,Sector ETF
2026-02-24,09:45:00,long,140.33999633789062,139.33999633789062,138.19000244140625,140.3000030517578,True,True,XLK,5min,Sector ETF
2026-02-25,09:45:00,long,142.16000366210938,141.74000549316406,141.2100067138672,143.01499938964844,True,True,XLK,5min,Sector ETF
2026-02-26,09:50:00,short,141.77999877929688,143.00999450683594,142.1999969482422,140.99000549316406,True,True,XLK,5min,Sector ETF
2026-02-27,10:05:00,long,139.4499969482422,138.9199981689453,138.07000732421875,138.74000549316406,False,True,XLK,5min,Sector ETF
2026-03-02,10:00:00,long,138.64999389648438,138.27999877929688,136.57000732421875,139.52000427246094,True,True,XLK,5min,Sector ETF
2025-12-04,11:50:00,long,145.73500061035156,145.27499389648438,144.63999938964844,145.52999877929688,True,True,XLK,10min,Sector ETF
2025-12-05,10:10:00,long,147.05999755859375,146.6699981689453,146.09010314941406,146.5800018310547,False,True,XLK,10min,Sector ETF
2025-12-08,11:00:00,short,147.2899932861328,148.3800048828125,147.36000061035156,147.66000366210938,False,True,XLK,10min,Sector ETF
2025-12-09,10:00:00,long,147.66000366210938,147.47000122070312,146.9600067138672,148.0399932861328,True,True,XLK,10min,Sector ETF
2025-12-10,11:00:00,short,147.11000061035156,147.69000244140625,147.24009704589844,148.75999450683594,False,True,XLK,10min,Sector ETF
2025-12-11,09:50:00,short,145.33999633789062,147.05999755859375,146.36000061035156,148.0,False,True,XLK,10min,Sector ETF
2025-12-12,10:00:00,short,145.5500030517578,146.94000244140625,146.6199951171875,143.7100067138672,True,True,XLK,10min,Sector ETF
2025-12-15,09:40:00,short,143.8300018310547,144.6300048828125,144.15170288085938,142.30499267578125,True,False,XLK,10min,Sector ETF
2025-12-16,13:00:00,short,141.6298065185547,142.44000244140625,141.77000427246094,142.52999877929688,False,True,XLK,10min,Sector ETF
2025-12-17,09:40:00,short,142.17999267578125,142.83999633789062,142.52000427246094,139.3699951171875,True,True,XLK,10min,Sector ETF
2025-12-18,09:40:00,short,141.1699981689453,142.22000122070312,141.74000549316406,141.52000427246094,True,True,XLK,10min,Sector ETF
2025-12-19,09:50:00,long,144.1898956298828,143.4600067138672,142.57000732421875,144.6199951171875,True,True,XLK,10min,Sector ETF
2025-12-23,11:20:00,long,145.44500732421875,145.25999450683594,144.64999389648438,145.9199981689453,True,True,XLK,10min,Sector ETF
2025-12-24,10:10:00,long,146.22999572753906,146.0850067138672,145.67999267578125,146.35000610351562,True,True,XLK,10min,Sector ETF
2025-12-26,11:00:00,long,146.81689453125,146.8000030517578,146.49000549316406,146.52000427246094,False,False,XLK,10min,Sector ETF
2025-12-29,14:30:00,long,145.7899932861328,145.69000244140625,145.0399932861328,145.91000366210938,True,False,XLK,10min,Sector ETF
2025-12-30,10:10:00,short,145.6300048828125,146.0500030517578,145.77499389648438,145.42999267578125,True,True,XLK,10min,Sector ETF
2025-12-31,09:40:00,short,144.9600067138672,145.8000030517578,145.47000122070312,143.9600067138672,True,True,XLK,10min,Sector ETF
2026-01-02,10:20:00,short,144.75,146.13999938964844,145.61000061035156,144.27999877929688,True,True,XLK,10min,Sector ETF
2026-01-05,09:40:00,short,145.1699981689453,146.38999938964844,145.65499877929688,144.64999389648438,True,True,XLK,10min,Sector ETF
2026-01-06,09:50:00,long,146.0800018310547,145.39999389648438,145.08999633789062,146.67999267578125,True,True,XLK,10min,Sector ETF
2026-01-07,10:20:00,long,146.99960327148438,146.5850067138672,146.0399932861328,146.52000427246094,False,True,XLK,10min,Sector ETF
2026-01-08,09:40:00,short,144.55999755859375,145.92999267578125,145.1699981689453,144.22999572753906,True,True,XLK,10min,Sector ETF
2026-01-09,10:20:00,long,145.38499450683594,144.55999755859375,144.1199951171875,146.14999389648438,True,True,XLK,10min,Sector ETF
2026-01-12,09:50:00,long,146.3300018310547,146.05999755859375,145.0500030517578,146.77999877929688,True,True,XLK,10min,Sector ETF
2026-01-13,10:20:00,short,146.22500610351562,147.0800018310547,146.60000610351562,146.5,True,True,XLK,10min,Sector ETF
2026-01-14,10:00:00,short,144.47999572753906,145.85499572753906,145.02000427246094,144.6999969482422,True,True,XLK,10min,Sector ETF
2026-01-15,14:00:00,short,146.5500030517578,147.2100067138672,146.83999633789062,145.4600067138672,True,True,XLK,10min,Sector ETF
2026-01-16,10:00:00,short,146.02999877929688,146.9499969482422,146.47000122070312,145.61000061035156,True,True,XLK,10min,Sector ETF
2026-01-20,13:20:00,short,142.5800018310547,143.84500122070312,142.89999389648438,141.88999938964844,True,True,XLK,10min,Sector ETF
2026-01-21,09:50:00,long,143.47000122070312,142.85000610351562,142.24000549316406,143.8300018310547,True,True,XLK,10min,Sector ETF
2026-01-22,09:50:00,short,144.58999633789062,145.6999969482422,145.13999938964844,144.91000366210938,True,True,XLK,10min,Sector ETF
2026-01-23,10:10:00,long,144.8800048828125,144.6999969482422,144.02000427246094,145.0800018310547,True,True,XLK,10min,Sector ETF
2026-01-26,09:50:00,long,146.22999572753906,145.50999450683594,144.88999938964844,146.10000610351562,True,True,XLK,10min,Sector ETF
2026-01-27,10:00:00,long,148.22000122070312,147.83999633789062,147.2899932861328,148.08999633789062,True,True,XLK,10min,Sector ETF
2026-01-28,11:50:00,short,148.7050018310547,149.6999969482422,148.8699951171875,149.1999969482422,False,True,XLK,10min,Sector ETF
2026-01-29,09:40:00,short,147.0050048828125,147.92999267578125,147.2550048828125,146.83999633789062,True,False,XLK,10min,Sector ETF
2026-01-30,11:10:00,short,145.1300048828125,146.3699951171875,145.72999572753906,143.8800048828125,True,True,XLK,10min,Sector ETF
2026-02-02,10:00:00,long,145.4499969482422,144.66000366210938,143.49000549316406,145.27999877929688,True,True,XLK,10min,Sector ETF
2026-02-03,09:40:00,short,144.22999572753906,145.97000122070312,144.75,142.0399932861328,True,False,XLK,10min,Sector ETF
2026-02-04,10:50:00,short,139.02999877929688,140.99000549316406,139.6699981689453,138.08999633789062,True,True,XLK,10min,Sector ETF
2026-02-05,10:10:00,short,135.7949981689453,137.41000366210938,136.60000610351562,135.60000610351562,True,True,XLK,10min,Sector ETF
2026-02-06,09:50:00,long,138.9949951171875,138.89999389648438,137.4199981689453,141.05999755859375,True,False,XLK,10min,Sector ETF
2026-02-09,09:40:00,long,142.38499450683594,140.8800048828125,139.91000366210938,143.30999755859375,True,True,XLK,10min,Sector ETF
2026-02-10,09:40:00,short,142.89999389648438,144.14999389648438,143.38999938964844,142.5399932861328,True,True,XLK,10min,Sector ETF
2026-02-11,10:00:00,short,142.75999450683594,144.7550048828125,143.8800048828125,142.92999267578125,True,True,XLK,10min,Sector ETF
2026-02-12,10:00:00,short,142.31500244140625,143.42999267578125,143.07000732421875,139.1699981689453,True,True,XLK,10min,Sector ETF
2026-02-13,11:50:00,long,140.14999389648438,139.92999267578125,139.02000427246094,139.5800018310547,False,True,XLK,10min,Sector ETF
2026-02-17,10:00:00,short,137.49000549316406,139.14999389648438,138.0,139.5,False,True,XLK,10min,Sector ETF
2026-02-18,10:00:00,long,141.17990112304688,140.0800018310547,139.3800048828125,140.9199981689453,True,True,XLK,10min,Sector ETF
2026-02-19,12:50:00,short,139.44500732421875,140.35000610351562,139.8300018310547,140.19000244140625,False,True,XLK,10min,Sector ETF
2026-02-20,09:40:00,long,140.44000244140625,139.89999389648438,138.97999572753906,140.89999389648438,True,True,XLK,10min,Sector ETF
2026-02-23,10:30:00,short,139.47000122070312,140.64999389648438,139.86000061035156,138.5500030517578,True,True,XLK,10min,Sector ETF
2026-02-24,09:50:00,long,139.69000244140625,139.33999633789062,138.19000244140625,140.3000030517578,True,False,XLK,10min,Sector ETF
2026-02-25,09:50:00,long,142.75,141.74000549316406,141.2100067138672,143.01499938964844,True,True,XLK,10min,Sector ETF
2026-02-26,09:50:00,short,141.74000549316406,143.00999450683594,142.1999969482422,140.99000549316406,True,True,XLK,10min,Sector ETF
2026-02-27,10:10:00,long,139.17999267578125,138.9199981689453,138.07000732421875,138.74000549316406,False,True,XLK,10min,Sector ETF
2026-03-02,10:00:00,long,138.75999450683594,138.27999877929688,136.57000732421875,139.52000427246094,True,True,XLK,10min,Sector ETF
2025-12-04,12:00:00,long,145.6595001220703,145.27499389648438,144.63999938964844,145.52999877929688,True,True,XLK,15min,Sector ETF
2025-12-05,10:15:00,long,146.8800048828125,146.6699981689453,146.09010314941406,146.5800018310547,False,True,XLK,15min,Sector ETF
2025-12-08,12:00:00,short,147.25,148.3800048828125,147.36000061035156,147.66000366210938,False,True,XLK,15min,Sector ETF
2025-12-09,10:00:00,long,147.6699981689453,147.47000122070312,146.9600067138672,148.0399932861328,True,True,XLK,15min,Sector ETF
2025-12-10,14:45:00,long,149.0500030517578,147.69000244140625,147.24009704589844,148.75999450683594,True,True,XLK,15min,Sector ETF
2025-12-11,11:15:00,short,145.91000366210938,147.05999755859375,146.36000061035156,148.0,False,False,XLK,15min,Sector ETF
2025-12-12,10:00:00,short,145.77000427246094,146.94000244140625,146.6199951171875,143.7100067138672,True,True,XLK,15min,Sector ETF
2025-12-15,09:45:00,short,143.2100067138672,144.6300048828125,144.15170288085938,142.30499267578125,True,True,XLK,15min,Sector ETF
2025-12-16,13:00:00,short,141.72000122070312,142.44000244140625,141.77000427246094,142.52999877929688,False,True,XLK,15min,Sector ETF
2025-12-17,09:45:00,short,142.38999938964844,142.83999633789062,142.52000427246094,139.3699951171875,True,False,XLK,15min,Sector ETF
2025-12-18,12:15:00,short,141.16000366210938,142.22000122070312,141.74000549316406,141.52000427246094,True,True,XLK,15min,Sector ETF
2025-12-19,09:45:00,long,144.1898956298828,143.4600067138672,142.57000732421875,144.6199951171875,True,True,XLK,15min,Sector ETF
2025-12-23,11:30:00,long,145.42999267578125,145.25999450683594,144.64999389648438,145.9199981689453,True,True,XLK,15min,Sector ETF
2025-12-24,11:00:00,long,146.28500366210938,146.0850067138672,145.67999267578125,146.35000610351562,True,True,XLK,15min,Sector ETF
2025-12-26,14:00:00,long,146.83999633789062,146.8000030517578,146.49000549316406,146.52000427246094,False,True,XLK,15min,Sector ETF
2025-12-29,14:30:00,long,145.8350067138672,145.69000244140625,145.0399932861328,145.91000366210938,True,True,XLK,15min,Sector ETF
2025-12-30,10:15:00,short,145.58999633789062,146.0500030517578,145.77499389648438,145.42999267578125,True,True,XLK,15min,Sector ETF
2025-12-31,09:45:00,short,145.10000610351562,145.8000030517578,145.47000122070312,143.9600067138672,True,False,XLK,15min,Sector ETF
2026-01-02,10:30:00,short,145.3699951171875,146.13999938964844,145.61000061035156,144.27999877929688,True,False,XLK,15min,Sector ETF
2026-01-05,09:45:00,short,145.22999572753906,146.38999938964844,145.65499877929688,144.64999389648438,True,True,XLK,15min,Sector ETF
2026-01-06,10:00:00,long,146.1199951171875,145.39999389648438,145.08999633789062,146.67999267578125,True,True,XLK,15min,Sector ETF
2026-01-07,10:45:00,long,147.0399932861328,146.5850067138672,146.0399932861328,146.52000427246094,False,True,XLK,15min,Sector ETF
2026-01-08,09:45:00,short,144.00999450683594,145.92999267578125,145.1699981689453,144.22999572753906,True,True,XLK,15min,Sector ETF
2026-01-09,10:15:00,long,145.38499450683594,144.55999755859375,144.1199951171875,146.14999389648438,True,True,XLK,15min,Sector ETF
2026-01-12,10:15:00,long,146.36500549316406,146.05999755859375,145.0500030517578,146.77999877929688,True,True,XLK,15min,Sector ETF
2026-01-13,10:15:00,short,146.22500610351562,147.0800018310547,146.60000610351562,146.5,True,True,XLK,15min,Sector ETF
2026-01-14,10:30:00,short,144.41000366210938,145.85499572753906,145.02000427246094,144.6999969482422,True,True,XLK,15min,Sector ETF
2026-01-15,14:00:00,short,146.4499969482422,147.2100067138672,146.83999633789062,145.4600067138672,True,True,XLK,15min,Sector ETF
2026-01-16,10:00:00,short,145.7949981689453,146.9499969482422,146.47000122070312,145.61000061035156,True,True,XLK,15min,Sector ETF
2026-01-20,13:30:00,short,142.32000732421875,143.84500122070312,142.89999389648438,141.88999938964844,True,True,XLK,15min,Sector ETF
2026-01-21,10:00:00,long,143.2899932861328,142.85000610351562,142.24000549316406,143.8300018310547,True,True,XLK,15min,Sector ETF
2026-01-22,09:45:00,short,144.58999633789062,145.6999969482422,145.13999938964844,144.91000366210938,True,True,XLK,15min,Sector ETF
2026-01-23,10:15:00,long,145.31809997558594,144.6999969482422,144.02000427246094,145.0800018310547,True,True,XLK,15min,Sector ETF
2026-01-26,09:45:00,long,146.22999572753906,145.50999450683594,144.88999938964844,146.10000610351562,True,True,XLK,15min,Sector ETF
2026-01-27,10:00:00,long,148.11000061035156,147.83999633789062,147.2899932861328,148.08999633789062,True,True,XLK,15min,Sector ETF
2026-01-28,11:45:00,short,148.7050018310547,149.6999969482422,148.8699951171875,149.1999969482422,False,True,XLK,15min,Sector ETF
2026-01-29,09:45:00,short,146.07000732421875,147.92999267578125,147.2550048828125,146.83999633789062,True,True,XLK,15min,Sector ETF
2026-01-30,11:15:00,short,145.22999572753906,146.3699951171875,145.72999572753906,143.8800048828125,True,True,XLK,15min,Sector ETF
2026-02-02,10:00:00,long,145.82000732421875,144.66000366210938,143.49000549316406,145.27999877929688,True,True,XLK,15min,Sector ETF
2026-02-03,09:45:00,short,142.55999755859375,145.97000122070312,144.75,142.0399932861328,True,True,XLK,15min,Sector ETF
2026-02-04,11:00:00,short,138.8300018310547,140.99000549316406,139.6699981689453,138.08999633789062,True,True,XLK,15min,Sector ETF
2026-02-05,10:15:00,short,135.6199951171875,137.41000366210938,136.60000610351562,135.60000610351562,True,True,XLK,15min,Sector ETF
2026-02-06,09:45:00,long,138.9949951171875,138.89999389648438,137.4199981689453,141.05999755859375,True,False,XLK,15min,Sector ETF
2026-02-09,09:45:00,long,141.97000122070312,140.8800048828125,139.91000366210938,143.30999755859375,True,False,XLK,15min,Sector ETF
2026-02-10,13:30:00,short,143.0800018310547,144.14999389648438,143.38999938964844,142.5399932861328,True,True,XLK,15min,Sector ETF
2026-02-11,10:00:00,short,142.3699951171875,144.7550048828125,143.8800048828125,142.92999267578125,True,True,XLK,15min,Sector ETF
2026-02-12,10:00:00,short,142.61000061035156,143.42999267578125,143.07000732421875,139.1699981689453,True,True,XLK,15min,Sector ETF
2026-02-13,11:45:00,long,140.14999389648438,139.92999267578125,139.02000427246094,139.5800018310547,False,True,XLK,15min,Sector ETF
2026-02-17,10:00:00,short,137.4499969482422,139.14999389648438,138.0,139.5,False,True,XLK,15min,Sector ETF
2026-02-18,10:00:00,long,141.35000610351562,140.0800018310547,139.3800048828125,140.9199981689453,True,True,XLK,15min,Sector ETF
2026-02-19,12:45:00,short,139.44500732421875,140.35000610351562,139.8300018310547,140.19000244140625,False,True,XLK,15min,Sector ETF
2026-02-20,09:45:00,long,140.38999938964844,139.89999389648438,138.97999572753906,140.89999389648438,True,False,XLK,15min,Sector ETF
2026-02-23,10:30:00,short,139.3300018310547,140.64999389648438,139.86000061035156,138.5500030517578,True,True,XLK,15min,Sector ETF
2026-02-24,09:45:00,long,139.69000244140625,139.33999633789062,138.19000244140625,140.3000030517578,True,False,XLK,15min,Sector ETF
2026-02-25,09:45:00,long,142.75,141.74000549316406,141.2100067138672,143.01499938964844,True,True,XLK,15min,Sector ETF
2026-02-26,10:00:00,short,140.80999755859375,143.00999450683594,142.1999969482422,140.99000549316406,True,True,XLK,15min,Sector ETF
2026-02-27,10:15:00,long,139.32000732421875,138.9199981689453,138.07000732421875,138.74000549316406,False,True,XLK,15min,Sector ETF
2026-03-02,10:00:00,long,138.81500244140625,138.27999877929688,136.57000732421875,139.52000427246094,True,True,XLK,15min,Sector ETF
2025-12-04,12:00:00,long,145.4199981689453,145.27499389648438,144.63999938964844,145.52999877929688,True,True,XLK,30min,Sector ETF
2025-12-08,14:00:00,short,147.1300048828125,148.3800048828125,147.36000061035156,147.66000366210938,False,True,XLK,30min,Sector ETF
2025-12-09,10:00:00,long,147.8350067138672,147.47000122070312,146.9600067138672,148.0399932861328,True,True,XLK,30min,Sector ETF
2025-12-10,15:00:00,long,148.97019958496094,147.69000244140625,147.24009704589844,148.75999450683594,True,True,XLK,30min,Sector ETF
2025-12-11,13:30:00,long,147.5399932861328,147.05999755859375,146.36000061035156,148.0,True,True,XLK,30min,Sector ETF
2025-12-12,10:00:00,short,144.98500061035156,146.94000244140625,146.6199951171875,143.7100067138672,True,True,XLK,30min,Sector ETF
2025-12-15,10:00:00,short,142.25999450683594,144.6300048828125,144.15170288085938,142.30499267578125,True,True,XLK,30min,Sector ETF
2025-12-16,15:30:00,long,142.52999877929688,142.44000244140625,141.77000427246094,142.52999877929688,True,True,XLK,30min,Sector ETF
2025-12-17,10:00:00,short,142.19509887695312,142.83999633789062,142.52000427246094,139.3699951171875,True,False,XLK,30min,Sector ETF
2025-12-19,10:00:00,long,143.7899932861328,143.4600067138672,142.57000732421875,144.6199951171875,True,False,XLK,30min,Sector ETF
2025-12-23,11:30:00,long,145.61000061035156,145.25999450683594,144.64999389648438,145.9199981689453,True,True,XLK,30min,Sector ETF
2025-12-24,11:00:00,long,146.26499938964844,146.0850067138672,145.67999267578125,146.35000610351562,True,True,XLK,30min,Sector ETF
2025-12-29,14:30:00,long,145.97500610351562,145.69000244140625,145.0399932861328,145.91000366210938,True,True,XLK,30min,Sector ETF
2025-12-30,15:00:00,short,145.5749969482422,146.0500030517578,145.77499389648438,145.42999267578125,True,True,XLK,30min,Sector ETF
2025-12-31,10:00:00,short,145.0399932861328,145.8000030517578,145.47000122070312,143.9600067138672,True,False,XLK,30min,Sector ETF
2026-01-02,10:30:00,short,144.05999755859375,146.13999938964844,145.61000061035156,144.27999877929688,True,True,XLK,30min,Sector ETF
2026-01-05,12:00:00,short,144.9499969482422,146.38999938964844,145.65499877929688,144.64999389648438,True,True,XLK,30min,Sector ETF
2026-01-06,10:00:00,long,146.2100067138672,145.39999389648438,145.08999633789062,146.67999267578125,True,True,XLK,30min,Sector ETF
2026-01-07,11:00:00,long,146.88999938964844,146.5850067138672,146.0399932861328,146.52000427246094,False,True,XLK,30min,Sector ETF
2026-01-08,10:00:00,short,144.35000610351562,145.92999267578125,145.1699981689453,144.22999572753906,True,False,XLK,30min,Sector ETF
2026-01-09,10:30:00,long,145.24000549316406,144.55999755859375,144.1199951171875,146.14999389648438,True,True,XLK,30min,Sector ETF
2026-01-12,11:00:00,long,146.64999389648438,146.05999755859375,145.0500030517578,146.77999877929688,True,True,XLK,30min,Sector ETF
2026-01-13,10:30:00,short,146.5,147.0800018310547,146.60000610351562,146.5,True,False,XLK,30min,Sector ETF
2026-01-14,10:30:00,short,143.89500427246094,145.85499572753906,145.02000427246094,144.6999969482422,True,True,XLK,30min,Sector ETF
2026-01-15,14:00:00,short,146.1649932861328,147.2100067138672,146.83999633789062,145.4600067138672,True,True,XLK,30min,Sector ETF
2026-01-16,10:00:00,short,145.51499938964844,146.9499969482422,146.47000122070312,145.61000061035156,True,True,XLK,30min,Sector ETF
2026-01-20,13:30:00,short,142.32220458984375,143.84500122070312,142.89999389648438,141.88999938964844,True,True,XLK,30min,Sector ETF
2026-01-21,10:00:00,long,143.52999877929688,142.85000610351562,142.24000549316406,143.8300018310547,True,True,XLK,30min,Sector ETF
2026-01-22,10:00:00,short,144.50999450683594,145.6999969482422,145.13999938964844,144.91000366210938,True,True,XLK,30min,Sector ETF
2026-01-23,10:30:00,long,145.69000244140625,144.6999969482422,144.02000427246094,145.0800018310547,True,True,XLK,30min,Sector ETF
2026-01-26,10:00:00,long,146.02000427246094,145.50999450683594,144.88999938964844,146.10000610351562,True,False,XLK,30min,Sector ETF
2026-01-27,10:00:00,long,148.0050048828125,147.83999633789062,147.2899932861328,148.08999633789062,True,True,XLK,30min,Sector ETF
2026-01-29,10:00:00,short,144.9600067138672,147.92999267578125,147.2550048828125,146.83999633789062,True,True,XLK,30min,Sector ETF
2026-01-30,11:30:00,short,144.97999572753906,146.3699951171875,145.72999572753906,143.8800048828125,True,True,XLK,30min,Sector ETF
2026-02-02,10:00:00,long,145.8300018310547,144.66000366210938,143.49000549316406,145.27999877929688,True,True,XLK,30min,Sector ETF
2026-02-03,10:00:00,short,141.97999572753906,145.97000122070312,144.75,142.0399932861328,True,True,XLK,30min,Sector ETF
2026-02-04,11:00:00,short,138.92999267578125,140.99000549316406,139.6699981689453,138.08999633789062,True,True,XLK,30min,Sector ETF
2026-02-05,14:30:00,short,136.22999572753906,137.41000366210938,136.60000610351562,135.60000610351562,True,False,XLK,30min,Sector ETF
2026-02-06,11:00:00,long,140.30999755859375,138.89999389648438,137.4199981689453,141.05999755859375,True,True,XLK,30min,Sector ETF
2026-02-09,10:00:00,long,142.25,140.8800048828125,139.91000366210938,143.30999755859375,True,False,XLK,30min,Sector ETF
