date,time,direction,entry_price,orb_high,orb_low,signal_volume,vol_ratio,daily_close,win,ticker,orb_window,category
2025-12-22,10:00:00,short,272.510009765625,273.8800048828125,272.7200012207031,704130.0,0.94,270.82000732421875,True,AAPL,5,XLK holding
2025-12-23,09:45:00,long,271.3999938964844,270.9599914550781,269.55999755859375,361902.0,1.09,272.239990234375,True,AAPL,5,XLK holding
2025-12-24,11:00:00,long,274.70001220703125,274.30499267578125,273.0899963378906,152755.0,0.45,273.8500061035156,False,AAPL,5,XLK holding
2025-12-26,15:30:00,short,273.9100036621094,275.0799865722656,274.05999755859375,207580.0,1.73,273.25,True,AAPL,5,XLK holding
2025-12-30,10:25:00,short,272.5899963378906,274.07000732421875,272.7900085449219,178520.0,0.71,272.989990234375,False,AAPL,5,XLK holding
2025-12-31,10:35:00,short,272.3299865722656,273.67999267578125,272.5,137033.0,0.53,271.8399963378906,True,AAPL,5,XLK holding
2026-01-02,09:40:00,long,275.54998779296875,273.3900146484375,272.0,765889.0,2.22,270.9800109863281,False,AAPL,5,XLK holding
2026-01-05,12:10:00,short,267.80999755859375,271.3599853515625,268.1000061035156,305524.0,1.2,267.260009765625,True,AAPL,5,XLK holding
2026-01-06,09:40:00,short,263.3599853515625,267.00799560546875,264.54998779296875,269551.0,0.63,262.42498779296875,True,AAPL,5,XLK holding
2026-01-07,10:00:00,short,261.5249938964844,263.67999267578125,262.04998779296875,664286.0,1.32,260.3599853515625,True,AAPL,5,XLK holding
2026-01-08,11:15:00,short,256.1000061035156,257.7699890136719,256.2500915527344,258426.0,0.54,259.05999755859375,False,AAPL,5,XLK holding
2026-01-09,09:40:00,short,258.2900085449219,260.0,258.6099853515625,561841.0,1.18,259.3500061035156,False,AAPL,5,XLK holding
2026-01-12,09:40:00,short,257.54998779296875,260.2699890136719,257.9200134277344,662598.0,1.59,260.2099914550781,False,AAPL,5,XLK holding
2026-01-13,11:35:00,long,260.7349853515625,260.1300048828125,258.8999938964844,275129.0,1.07,261.04998779296875,True,AAPL,5,XLK holding
2026-01-14,10:50:00,short,258.1400146484375,261.80999755859375,259.239990234375,345684.0,0.37,259.95001220703125,False,AAPL,5,XLK holding
2026-01-15,10:45:00,short,259.5799865722656,261.0199890136719,260.1199951171875,226333.0,0.23,258.3299865722656,True,AAPL,5,XLK holding
2026-01-16,09:45:00,short,257.30999755859375,258.8999938964844,257.8800048828125,683064.0,0.96,255.47999572753906,True,AAPL,5,XLK holding
2026-01-20,10:05:00,short,251.39010620117188,254.7899932861328,252.36000061035156,562199.0,0.91,246.69000244140625,True,AAPL,5,XLK holding
2026-01-21,11:40:00,short,245.9949951171875,248.75,246.5399932861328,360271.0,1.05,247.6300048828125,False,AAPL,5,XLK holding
2026-01-22,13:25:00,long,250.67999267578125,250.22999572753906,248.8000030517578,188895.0,1.25,248.36000061035156,False,AAPL,5,XLK holding
2026-01-23,10:25:00,long,247.01010131835938,246.47999572753906,245.6300048828125,307157.0,0.55,247.97000122070312,True,AAPL,5,XLK holding
2026-01-26,09:40:00,long,252.7100067138672,251.8800048828125,249.8000030517578,1087845.0,2.37,255.4199981689453,True,AAPL,5,XLK holding
2026-01-27,09:55:00,long,261.4649963378906,260.739990234375,258.6600036621094,788001.0,0.48,258.2699890136719,False,AAPL,5,XLK holding
2026-01-28,09:40:00,short,256.6300048828125,258.8550109863281,257.2900085449219,483673.0,1.17,256.44000244140625,True,AAPL,5,XLK holding
2026-01-29,09:40:00,short,256.2200012207031,259.6499938964844,257.5299987792969,567293.0,1.24,258.17498779296875,False,AAPL,5,XLK holding
2026-01-30,14:00:00,long,257.74700927734375,256.9599914550781,252.17999267578125,246147.0,0.86,259.4800109863281,True,AAPL,5,XLK holding
2026-02-02,10:15:00,long,264.489990234375,263.9700012207031,259.6099853515625,908461.0,0.78,269.9599914550781,True,AAPL,5,XLK holding
2026-02-03,11:00:00,long,270.4800109863281,270.3299865722656,268.510009765625,653944.0,0.91,269.4599914550781,False,AAPL,5,XLK holding
2026-02-04,09:40:00,long,276.5799865722656,274.8299865722656,272.2850036621094,1116810.0,1.92,276.4599914550781,True,AAPL,5,XLK holding
2026-02-05,09:40:00,short,273.6600036621094,279.44000244140625,275.7099914550781,686482.0,0.84,275.9200134277344,False,AAPL,5,XLK holding
2026-02-06,09:50:00,long,279.9649963378906,279.4700012207031,277.0,1161049.0,1.92,278.0799865722656,False,AAPL,5,XLK holding
2026-02-09,10:00:00,short,273.7149963378906,278.0400085449219,274.3599853515625,486005.0,0.96,274.5400085449219,False,AAPL,5,XLK holding
2026-02-10,12:20:00,short,273.1000061035156,275.2799987792969,273.30609130859375,297387.0,1.84,273.7900085449219,False,AAPL,5,XLK holding
2026-02-11,10:30:00,long,278.8500061035156,276.8299865722656,274.6099853515625,782442.0,0.79,275.5400085449219,False,AAPL,5,XLK holding
2026-02-12,10:05:00,short,270.5,275.7200012207031,272.0299987792969,744100.0,1.38,261.5899963378906,True,AAPL,5,XLK holding
2026-02-13,14:25:00,short,258.4599914550781,262.2300109863281,258.79998779296875,237136.0,0.48,255.82000732421875,True,AAPL,5,XLK holding
2026-02-17,10:15:00,long,261.260009765625,259.489990234375,255.55299377441406,737567.0,0.93,263.75,True,AAPL,5,XLK holding
2026-02-18,10:25:00,long,265.398193359375,264.9100036621094,262.7200012207031,249050.0,0.4,264.32000732421875,False,AAPL,5,XLK holding
2026-02-19,12:55:00,short,262.0799865722656,264.319091796875,262.3800048828125,73725.0,0.55,260.510009765625,True,AAPL,5,XLK holding
2026-02-20,09:40:00,long,259.8988952636719,259.44000244140625,258.1600036621094,369383.0,0.88,264.5899963378906,True,AAPL,5,XLK holding
2026-02-23,10:25:00,long,267.04998779296875,266.8598937988281,263.3810119628906,2665554.0,2.24,266.3900146484375,False,AAPL,5,XLK holding
2026-02-24,09:40:00,long,274.19500732421875,271.95001220703125,267.739990234375,1132277.0,1.0,272.1700134277344,True,AAPL,5,XLK holding
2026-02-25,09:50:00,long,273.29010009765625,272.5950012207031,271.45001220703125,345329.0,0.37,274.17999267578125,True,AAPL,5,XLK holding
2026-02-26,09:55:00,short,273.875,276.1099853515625,274.3999938964844,1826406.0,2.72,272.989990234375,True,AAPL,5,XLK holding
2026-02-27,10:30:00,short,268.30999755859375,272.80999755859375,269.20001220703125,410772.0,0.75,264.1700134277344,True,AAPL,5,XLK holding
2026-03-02,10:05:00,long,263.5899963378906,263.1199951171875,260.20001220703125,2044434.0,2.22,264.6000061035156,True,AAPL,5,XLK holding
2026-03-03,12:35:00,short,260.94500732421875,263.8299865722656,261.30010986328125,332042.0,1.19,263.7099914550781,False,AAPL,5,XLK holding
2025-12-04,09:50:00,short,281.5400085449219,284.7300109863281,282.3200988769531,444832.0,0.61,280.6499938964844,True,AAPL,15,XLK holding
2025-12-05,11:35:00,short,279.17999267578125,281.04998779296875,279.2699890136719,85385.0,0.31,278.7900085449219,True,AAPL,15,XLK holding
2025-12-08,10:40:00,short,277.3699951171875,279.6693115234375,277.45001220703125,286187.0,0.6,277.9599914550781,False,AAPL,15,XLK holding
2025-12-09,10:15:00,short,277.8450012207031,280.0299987792969,277.8900146484375,362178.0,0.5,277.2300109863281,True,AAPL,15,XLK holding
2025-12-10,11:35:00,long,278.49969482421875,278.29998779296875,276.5849914550781,136544.0,0.79,278.7200012207031,True,AAPL,15,XLK holding
2025-12-11,09:50:00,short,274.67999267578125,279.5799865722656,275.0299987792969,486010.0,1.27,278.05999755859375,False,AAPL,15,XLK holding
2025-12-15,10:15:00,short,273.7099914550781,280.04998779296875,274.7049865722656,417617.0,0.74,274.114990234375,True,AAPL,15,XLK holding
2025-12-16,14:50:00,long,274.168212890625,273.92999267578125,271.7900085449219,196805.0,1.2,274.4700012207031,True,AAPL,15,XLK holding
2025-12-17,10:55:00,short,274.614990234375,276.1600036621094,274.8299865722656,225065.0,0.59,271.8599853515625,True,AAPL,15,XLK holding
2025-12-19,10:05:00,short,271.510009765625,272.802490234375,271.57000732421875,386737.0,0.35,273.6700134277344,False,AAPL,15,XLK holding
2025-12-22,10:10:00,short,272.0299987792969,273.8800048828125,272.5199890136719,275423.0,0.36,270.82000732421875,True,AAPL,15,XLK holding
2025-12-23,09:50:00,long,271.9165954589844,271.2699890136719,269.55999755859375,428406.0,1.23,272.239990234375,True,AAPL,15,XLK holding
2025-12-24,11:10:00,long,274.98980712890625,274.739990234375,273.0899963378906,279206.0,1.23,273.8500061035156,False,AAPL,15,XLK holding
2025-12-26,15:30:00,short,273.9100036621094,275.30999755859375,274.05999755859375,207580.0,1.73,273.25,True,AAPL,15,XLK holding
2025-12-30,11:55:00,short,272.3800048828125,274.07000732421875,272.4700012207031,110911.0,0.76,272.989990234375,False,AAPL,15,XLK holding
2025-12-31,10:50:00,short,272.1499938964844,273.67999267578125,272.2900085449219,150207.0,0.61,271.8399963378906,True,AAPL,15,XLK holding
2026-01-02,09:50:00,long,277.07501220703125,275.54998779296875,272.0,753600.0,1.8,270.9800109863281,False,AAPL,15,XLK holding
2026-01-05,12:20:00,short,267.5050048828125,271.3599853515625,267.8599853515625,216051.0,0.89,267.260009765625,True,AAPL,15,XLK holding
2026-01-06,11:05:00,short,262.9700012207031,267.00799560546875,263.0299987792969,790738.0,1.43,262.42498779296875,True,AAPL,15,XLK holding
2026-01-07,15:35:00,short,260.8900146484375,263.67999267578125,261.2349853515625,438087.0,1.78,260.3599853515625,True,AAPL,15,XLK holding
2026-01-08,11:45:00,long,258.281005859375,257.7699890136719,255.89999389648438,674698.0,1.69,259.05999755859375,True,AAPL,15,XLK holding
2026-01-09,09:50:00,short,256.7300109863281,260.0,257.70001220703125,612701.0,1.2,259.3500061035156,False,AAPL,15,XLK holding
2026-01-12,11:55:00,long,261.0,260.2699890136719,256.79998779296875,333795.0,1.01,260.2099914550781,False,AAPL,15,XLK holding
2026-01-14,10:50:00,short,258.1400146484375,261.80999755859375,259.239990234375,345684.0,0.37,259.95001220703125,False,AAPL,15,XLK holding
2026-01-15,10:50:00,short,259.55999755859375,261.0299987792969,259.7799987792969,240911.0,0.24,258.3299865722656,True,AAPL,15,XLK holding
2026-01-16,09:55:00,short,256.8500061035156,258.8999938964844,257.49468994140625,377547.0,0.52,255.47999572753906,True,AAPL,15,XLK holding
2026-01-20,10:05:00,short,251.39010620117188,254.7899932861328,252.36000061035156,562199.0,0.91,246.69000244140625,True,AAPL,15,XLK holding
2026-01-21,11:55:00,short,245.77999877929688,248.75,246.0800018310547,344924.0,1.08,247.6300048828125,False,AAPL,15,XLK holding
2026-01-22,15:25:00,short,248.3699951171875,250.7799072265625,248.8000030517578,329663.0,1.36,248.36000061035156,True,AAPL,15,XLK holding
2026-01-23,10:25:00,long,247.01010131835938,246.47999572753906,245.3341064453125,307157.0,0.55,247.97000122070312,True,AAPL,15,XLK holding
2026-01-26,10:05:00,long,253.72999572753906,253.25,249.8000030517578,578669.0,1.02,255.4199981689453,True,AAPL,15,XLK holding
2026-01-27,09:55:00,long,261.4649963378906,260.7724914550781,258.6600036621094,788001.0,0.48,258.2699890136719,False,AAPL,15,XLK holding
2026-01-28,11:25:00,short,255.49000549316406,258.8550109863281,255.82000732421875,226337.0,0.8,256.44000244140625,False,AAPL,15,XLK holding
2026-01-29,10:40:00,short,255.13999938964844,259.6499938964844,256.2200012207031,592160.0,1.04,258.17498779296875,False,AAPL,15,XLK holding
2026-01-30,14:00:00,long,257.74700927734375,256.9599914550781,252.17999267578125,246147.0,0.86,259.4800109863281,True,AAPL,15,XLK holding
2026-02-02,10:15:00,long,264.489990234375,263.9700012207031,259.2049865722656,908461.0,0.78,269.9599914550781,True,AAPL,15,XLK holding
2026-02-03,11:00:00,long,270.4800109863281,270.3299865722656,267.69000244140625,653944.0,0.91,269.4599914550781,False,AAPL,15,XLK holding
2026-02-04,09:55:00,long,277.4700012207031,277.0599060058594,272.2850036621094,1260919.0,1.64,276.4599914550781,False,AAPL,15,XLK holding
2026-02-09,10:50:00,short,273.33990478515625,278.0400085449219,273.489990234375,334615.0,0.68,274.5400085449219,False,AAPL,15,XLK holding
2026-02-10,12:20:00,short,273.1000061035156,275.2799987792969,273.30609130859375,297387.0,1.84,273.7900085449219,False,AAPL,15,XLK holding
2026-02-11,10:30:00,long,278.8500061035156,276.8299865722656,274.45001220703125,782442.0,0.79,275.5400085449219,False,AAPL,15,XLK holding
2026-02-12,10:05:00,short,270.5,275.7200012207031,271.9100036621094,744100.0,1.38,261.5899963378906,True,AAPL,15,XLK holding
2026-02-13,14:25:00,short,258.4599914550781,262.2300109863281,258.79998779296875,237136.0,0.48,255.82000732421875,True,AAPL,15,XLK holding
2026-02-17,10:15:00,long,261.260009765625,259.6700134277344,255.55299377441406,737567.0,0.93,263.75,True,AAPL,15,XLK holding
2026-02-18,10:25:00,long,265.398193359375,264.9100036621094,262.7200012207031,249050.0,0.4,264.32000732421875,False,AAPL,15,XLK holding
2026-02-19,13:00:00,short,261.8599853515625,264.319091796875,262.2900085449219,88160.0,0.68,260.510009765625,True,AAPL,15,XLK holding
2026-02-20,10:10:00,long,261.0799865722656,260.25,258.1600036621094,374290.0,0.76,264.5899963378906,True,AAPL,15,XLK holding
2026-02-23,10:25:00,long,267.04998779296875,266.8598937988281,263.3810119628906,2665554.0,2.24,266.3900146484375,False,AAPL,15,XLK holding
2026-02-24,11:15:00,long,274.3099060058594,274.239990234375,267.739990234375,170167.0,0.16,272.1700134277344,False,AAPL,15,XLK holding
2026-02-25,09:50:00,long,273.29010009765625,272.6300048828125,271.04998779296875,345329.0,0.37,274.17999267578125,True,AAPL,15,XLK holding
2026-02-26,10:15:00,short,272.2950134277344,276.1099853515625,273.20001220703125,0.0,0.0,272.989990234375,True,AAPL,15,XLK holding
2026-02-27,11:10:00,short,268.4150085449219,272.80999755859375,268.8699951171875,203123.0,0.34,264.1700134277344,True,AAPL,15,XLK holding
2026-03-02,10:05:00,long,263.5899963378906,263.32000732421875,260.20001220703125,2044434.0,2.22,264.6000061035156,True,AAPL,15,XLK holding
2026-03-03,12:35:00,short,260.94500732421875,265.55999755859375,261.2200012207031,332042.0,1.19,263.7099914550781,False,AAPL,15,XLK holding
2025-12-04,10:50:00,short,280.6499938964844,284.7300109863281,281.19500732421875,278511.0,0.61,280.6499938964844,True,AAPL,30,XLK holding
2025-12-05,11:35:00,short,279.17999267578125,281.04998779296875,279.2699890136719,85385.0,0.31,278.7900085449219,True,AAPL,30,XLK holding
2025-12-08,10:40:00,short,277.3699951171875,279.6693115234375,277.45001220703125,286187.0,0.6,277.9599914550781,False,AAPL,30,XLK holding
2025-12-09,10:15:00,short,277.8450012207031,280.0299987792969,277.8900146484375,362178.0,0.5,277.2300109863281,True,AAPL,30,XLK holding
2025-12-10,14:55:00,long,279.3800048828125,278.7929992675781,276.5849914550781,185072.0,1.16,278.7200012207031,False,AAPL,30,XLK holding
2025-12-15,13:25:00,short,274.0400085449219,280.04998779296875,274.1600036621094,173182.0,1.03,274.114990234375,True,AAPL,30,XLK holding
2025-12-16,14:50:00,long,274.168212890625,274.0299987792969,271.7900085449219,196805.0,1.2,274.4700012207031,True,AAPL,30,XLK holding
2025-12-17,10:55:00,short,274.614990234375,276.1600036621094,274.8299865722656,225065.0,0.59,271.8599853515625,True,AAPL,30,XLK holding
2025-12-19,11:30:00,short,271.3591003417969,272.9200134277344,271.4547119140625,184442.0,0.69,273.6700134277344,False,AAPL,30,XLK holding
2025-12-22,10:35:00,short,271.69000244140625,273.8800048828125,272.07000732421875,232776.0,0.31,270.82000732421875,True,AAPL,30,XLK holding
2025-12-23,11:45:00,long,272.0899963378906,271.92999267578125,269.55999755859375,118434.0,0.61,272.239990234375,True,AAPL,30,XLK holding
2025-12-24,11:10:00,long,274.98980712890625,274.739990234375,273.0899963378906,279206.0,1.23,273.8500061035156,False,AAPL,30,XLK holding
2025-12-26,15:30:00,short,273.9100036621094,275.3699951171875,274.05999755859375,207580.0,1.73,273.25,True,AAPL,30,XLK holding
2025-12-30,11:55:00,short,272.3800048828125,274.07000732421875,272.4700012207031,110911.0,0.76,272.989990234375,False,AAPL,30,XLK holding
2025-12-31,10:50:00,short,272.1499938964844,273.67999267578125,272.2318115234375,150207.0,0.61,271.8399963378906,True,AAPL,30,XLK holding
2026-01-02,11:00:00,short,270.42999267578125,277.8247985839844,272.0,470258.0,0.8,270.9800109863281,True,AAPL,30,XLK holding
2026-01-05,12:20:00,short,267.5050048828125,271.3599853515625,267.8599853515625,216051.0,0.89,267.260009765625,True,AAPL,30,XLK holding
2026-01-06,11:05:00,short,262.9700012207031,267.00799560546875,263.0299987792969,790738.0,1.43,262.42498779296875,True,AAPL,30,XLK holding
2026-01-07,15:35:00,short,260.8900146484375,263.67999267578125,261.2349853515625,438087.0,1.78,260.3599853515625,True,AAPL,30,XLK holding
2026-01-08,11:45:00,long,258.281005859375,257.7699890136719,255.85000610351562,674698.0,1.69,259.05999755859375,True,AAPL,30,XLK holding
2026-01-12,11:55:00,long,261.0,260.2699890136719,256.79998779296875,333795.0,1.01,260.2099914550781,False,AAPL,30,XLK holding
2026-01-14,10:50:00,short,258.1400146484375,261.80999755859375,259.04998779296875,345684.0,0.37,259.95001220703125,False,AAPL,30,XLK holding
2026-01-15,12:30:00,short,258.9649963378906,261.0299987792969,259.6199951171875,462595.0,2.22,258.3299865722656,True,AAPL,30,XLK holding
2026-01-16,10:35:00,short,256.2900085449219,258.8999938964844,256.7699890136719,265641.0,0.37,255.47999572753906,True,AAPL,30,XLK holding
2026-01-20,10:05:00,short,251.39010620117188,254.7899932861328,251.86000061035156,562199.0,0.91,246.69000244140625,True,AAPL,30,XLK holding
2026-01-21,11:55:00,short,245.77999877929688,248.75,246.0800018310547,344924.0,1.08,247.6300048828125,False,AAPL,30,XLK holding
2026-01-23,10:25:00,long,247.01010131835938,246.47999572753906,244.67999267578125,307157.0,0.55,247.97000122070312,True,AAPL,30,XLK holding
2026-01-26,10:20:00,long,254.43760681152344,253.78689575195312,249.8000030517578,599720.0,0.95,255.4199981689453,True,AAPL,30,XLK holding
2026-01-28,11:25:00,short,255.49000549316406,258.8550109863281,255.72999572753906,226337.0,0.8,256.44000244140625,False,AAPL,30,XLK holding
2026-01-29,10:40:00,short,255.13999938964844,259.6499938964844,256.07000732421875,592160.0,1.04,258.17498779296875,False,AAPL,30,XLK holding
2026-01-30,14:00:00,long,257.74700927734375,256.9599914550781,252.17999267578125,246147.0,0.86,259.4800109863281,True,AAPL,30,XLK holding
2026-02-02,10:15:00,long,264.489990234375,263.9700012207031,259.2049865722656,908461.0,0.78,269.9599914550781,True,AAPL,30,XLK holding
2026-02-09,11:20:00,short,273.0799865722656,278.0400085449219,273.1600036621094,196965.0,0.64,274.5400085449219,False,AAPL,30,XLK holding
2026-02-11,10:35:00,long,278.385009765625,277.44000244140625,274.45001220703125,508061.0,0.5,275.5400085449219,False,AAPL,30,XLK holding
2026-02-12,10:05:00,short,270.5,275.7200012207031,271.54998779296875,744100.0,1.38,261.5899963378906,True,AAPL,30,XLK holding
2026-02-13,14:25:00,short,258.4599914550781,262.2300109863281,258.79998779296875,237136.0,0.48,255.82000732421875,True,AAPL,30,XLK holding
2026-02-17,10:15:00,long,261.260009765625,259.7200012207031,255.55299377441406,737567.0,0.93,263.75,True,AAPL,30,XLK holding
2026-02-18,10:25:00,long,265.398193359375,264.9100036621094,262.45001220703125,249050.0,0.4,264.32000732421875,False,AAPL,30,XLK holding
2026-02-19,13:00:00,short,261.8599853515625,264.3500061035156,262.2900085449219,88160.0,0.68,260.510009765625,True,AAPL,30,XLK holding
2026-02-20,10:10:00,long,261.0799865722656,260.25,258.1600036621094,374290.0,0.76,264.5899963378906,True,AAPL,30,XLK holding
2026-02-23,10:25:00,long,267.04998779296875,266.8598937988281,263.3810119628906,2665554.0,2.24,266.3900146484375,False,AAPL,30,XLK holding
2026-02-25,12:40:00,long,274.3399963378906,274.0,271.04998779296875,195383.0,0.26,274.17999267578125,True,AAPL,30,XLK holding
2026-02-26,10:15:00,short,272.2950134277344,276.1099853515625,273.20001220703125,0.0,0.0,272.989990234375,True,AAPL,30,XLK holding
2026-02-27,11:15:00,short,268.5950012207031,272.80999755859375,268.760009765625,4358464.0,5.45,264.1700134277344,True,AAPL,30,XLK holding
2026-03-02,10:05:00,long,263.5899963378906,263.3819885253906,260.20001220703125,2044434.0,2.22,264.6000061035156,True,AAPL,30,XLK holding
2026-03-03,12:35:00,short,260.94500732421875,265.55999755859375,261.2200012207031,332042.0,1.19,263.7099914550781,False,AAPL,30,XLK holding
2025-12-04,10:10:00,long,230.6750030517578,230.5,229.24000549316406,28632.0,0.55,228.72000122070312,False,ABBV,5,XLV holding
2025-12-05,09:55:00,short,227.02749633789062,229.25,228.52999877929688,35977.0,0.76,226.0399932861328,True,ABBV,5,XLV holding
2025-12-08,09:40:00,short,224.63999938964844,226.1199951171875,225.0,56152.0,1.05,223.11500549316406,True,ABBV,5,XLV holding
2025-12-09,10:25:00,short,222.63999938964844,224.73309326171875,223.41000366210938,61809.0,1.06,223.0399932861328,True,ABBV,5,XLV holding
2025-12-10,09:50:00,short,223.94000244140625,225.77000427246094,224.72999572753906,43010.0,0.58,225.27000427246094,False,ABBV,5,XLV holding
2025-12-11,11:25:00,short,224.18499755859375,225.9600067138672,224.36000061035156,50560.0,1.28,223.8800048828125,True,ABBV,5,XLV holding
2025-12-12,13:45:00,short,221.50999450683594,223.68499755859375,221.72999572753906,31517.0,0.89,223.3300018310547,False,ABBV,5,XLV holding
2025-12-15,09:40:00,long,226.2899932861328,226.16000366210938,223.55999755859375,80610.0,1.01,227.4199981689453,True,ABBV,5,XLV holding
2025-12-16,09:40:00,short,224.52999877929688,226.83999633789062,225.0850067138672,73421.0,0.81,223.6199951171875,True,ABBV,5,XLV holding
2025-12-17,10:15:00,short,223.18190002441406,224.83999633789062,223.6699981689453,29937.0,0.47,224.32000732421875,False,ABBV,5,XLV holding
2025-12-18,09:45:00,long,225.11500549316406,224.90499877929688,223.50999450683594,55713.0,0.89,222.8699951171875,False,ABBV,5,XLV holding
2025-12-19,09:50:00,long,224.64999389648438,224.13999938964844,222.8800048828125,23061.0,0.16,226.72000122070312,True,ABBV,5,XLV holding
2025-12-22,09:55:00,short,225.02000427246094,227.27000427246094,225.27000427246094,69974.0,0.38,227.8800048828125,False,ABBV,5,XLV holding
2025-12-23,09:40:00,long,229.9499969482422,228.8000030517578,227.91000366210938,45719.0,0.79,228.75999450683594,False,ABBV,5,XLV holding
2025-12-24,09:45:00,long,230.47999572753906,229.85000610351562,228.9801025390625,14819.0,0.4,230.23500061035156,True,ABBV,5,XLV holding
2025-12-26,09:55:00,long,230.60499572753906,230.04989624023438,229.20899963378906,23570.0,0.94,230.0399932861328,False,ABBV,5,XLV holding
2025-12-29,10:05:00,long,231.86000061035156,230.6699981689453,229.74000549316406,53833.0,1.61,230.85000610351562,True,ABBV,5,XLV holding
2025-12-30,10:30:00,short,229.47500610351562,231.0,229.52000427246094,23845.0,0.62,229.77000427246094,False,ABBV,5,XLV holding
2026-01-02,10:20:00,long,229.0,228.74000549316406,226.60000610351562,16121.0,0.35,229.32000732421875,True,ABBV,5,XLV holding
2026-01-05,09:45:00,short,223.8699951171875,227.24249267578125,224.8800048828125,73011.0,1.28,220.17999267578125,True,ABBV,5,XLV holding
2026-01-06,10:00:00,long,222.97999572753906,222.47000122070312,219.72000122070312,59296.0,0.44,223.92999267578125,True,ABBV,5,XLV holding
2026-01-07,10:00:00,long,228.5200958251953,227.5,224.74000549316406,126397.0,1.49,233.5,True,ABBV,5,XLV holding
2026-01-08,09:50:00,short,227.02000427246094,231.5399932861328,229.1999969482422,81124.0,0.24,224.1300048828125,True,ABBV,5,XLV holding
2026-01-09,10:35:00,short,222.5800018310547,224.99000549316406,223.42999267578125,25591.0,0.23,219.9759979248047,True,ABBV,5,XLV holding
2026-01-12,10:05:00,long,221.61000061035156,221.19000244140625,219.14999389648438,74925.0,0.7,220.07000732421875,False,ABBV,5,XLV holding
2026-01-14,11:35:00,short,218.88999938964844,222.6999969482422,220.40499877929688,96104.0,1.16,221.9199981689453,False,ABBV,5,XLV holding
2026-01-15,09:45:00,short,220.81500244140625,223.02999877929688,221.64999389648438,79946.0,0.95,216.75999450683594,True,ABBV,5,XLV holding
2026-01-16,11:15:00,long,216.52499389648438,216.16000366210938,214.61000061035156,60913.0,0.8,214.35000610351562,False,ABBV,5,XLV holding
2026-01-20,11:15:00,long,212.91000366210938,212.69000244140625,209.97860717773438,31333.0,0.38,213.97999572753906,True,ABBV,5,XLV holding
2026-01-21,10:00:00,long,214.55999755859375,213.9499969482422,212.0,254702.0,1.59,216.13999938964844,True,ABBV,5,XLV holding
2026-01-22,10:05:00,long,217.36000061035156,216.3000030517578,214.75999450683594,98412.0,0.89,218.05999755859375,True,ABBV,5,XLV holding
2026-01-23,09:40:00,long,219.10000610351562,217.64999389648438,215.8800048828125,81239.0,1.04,219.27000427246094,True,ABBV,5,XLV holding
2026-01-26,12:55:00,long,220.6999969482422,220.3300018310547,218.5,31455.0,0.84,220.66000366210938,True,ABBV,5,XLV holding
2026-01-27,10:20:00,long,223.97000122070312,223.0399932861328,220.64999389648438,53592.0,0.49,223.9199981689453,True,ABBV,5,XLV holding
2026-01-28,10:30:00,short,219.9199981689453,224.02999877929688,221.07650756835938,55982.0,0.69,218.67999267578125,True,ABBV,5,XLV holding
2026-01-29,09:55:00,long,220.1199951171875,219.25,218.0,68644.0,0.76,220.35000610351562,True,ABBV,5,XLV holding
2026-01-30,14:10:00,long,222.49000549316406,221.8800048828125,219.9199981689453,48923.0,1.36,222.97999572753906,True,ABBV,5,XLV holding
2026-02-02,09:40:00,long,229.2899932861328,227.41000366210938,224.4949951171875,111529.0,1.01,225.69000244140625,False,ABBV,5,XLV holding
2026-02-03,09:55:00,long,227.7100067138672,227.1699981689453,223.64100646972656,56207.0,0.76,225.55999755859375,False,ABBV,5,XLV holding
2026-02-04,12:45:00,long,213.97000122070312,212.0800018310547,204.27000427246094,92709.0,1.16,217.0,True,ABBV,5,XLV holding
2026-02-05,13:40:00,long,218.3000030517578,217.50999450683594,214.0399932861328,65006.0,1.19,218.67999267578125,True,ABBV,5,XLV holding
2026-02-06,10:10:00,long,221.8300018310547,220.60000610351562,218.50010681152344,67008.0,0.49,223.35000610351562,True,ABBV,5,XLV holding
2026-02-09,09:45:00,short,220.55499267578125,223.9600067138672,221.48300170898438,84289.0,0.85,223.22000122070312,False,ABBV,5,XLV holding
2026-02-10,09:50:00,long,224.25999450683594,224.0,222.99000549316406,34358.0,0.36,222.42999267578125,False,ABBV,5,XLV holding
2026-02-11,10:25:00,long,223.3000030517578,223.07000732421875,218.88600158691406,181898.0,1.12,220.86000061035156,False,ABBV,5,XLV holding
2026-02-12,10:30:00,long,224.7899932861328,223.7899932861328,221.375,75000.0,0.69,227.42999267578125,True,ABBV,5,XLV holding
2026-02-13,10:10:00,long,231.30999755859375,230.60000610351562,228.0,63515.0,0.42,231.55999755859375,True,ABBV,5,XLV holding
2026-02-17,09:40:00,short,231.92999267578125,235.24989318847656,232.65499877929688,69289.0,0.59,232.91000366210938,False,ABBV,5,XLV holding
2026-02-18,09:45:00,short,229.4250030517578,234.0,231.28700256347656,75233.0,0.7,228.66000366210938,True,ABBV,5,XLV holding
2026-02-19,09:50:00,short,225.64999389648438,229.3699951171875,226.5,32306.0,0.38,224.35000610351562,True,ABBV,5,XLV holding
2026-02-20,10:15:00,short,223.8000030517578,225.75,224.29469299316406,33804.0,0.37,224.86000061035156,False,ABBV,5,XLV holding
2026-02-23,09:40:00,long,230.71499633789062,229.0,225.7899932861328,95834.0,1.08,229.5,True,ABBV,5,XLV holding
