ticker,date,time,direction,entry_price,exit_price,ko_level,orb_high,orb_low,outcome,exit_time,underlying_move_pct,turbo_pnl_sek,confluence,vwap_confirmed,trend_aligned,category,vol_ratio,vol_spike
PLD,2025-12-04,09:40:00,long,130.36000061035156,129.7082006072998,129.7082006072998,129.75,128.89999389648438,ko,2025-12-04 10:15,-0.5000000000000027,-500.0,True,True,True,XLRE holding,0.54,False
SO,2025-12-04,09:40:00,long,88.25,87.80875,87.80875,87.87999725341797,87.58999633789062,ko,2025-12-04 11:05,-0.4999999999999961,-500.0,False,True,False,XLU holding,1.13,False
VZ,2025-12-04,09:40:00,long,41.21500015258789,41.008925151824954,41.008925151824954,41.11000061035156,40.814998626708984,ko,2025-12-04 10:30,-0.49999999999999306,-500.0,True,True,True,XLC holding,0.74,False
WELL,2025-12-04,09:40:00,long,204.14999389648438,203.89999389648438,203.12924392700197,202.44000244140625,201.06500244140625,close,,-0.12245897990414056,-122.45897990414056,False,True,True,XLRE holding,0.86,False
WMB,2025-12-04,09:40:00,long,61.83000183105469,63.66999816894531,61.52085182189941,61.54999923706055,61.18000030517578,close,,2.975895654860663,2975.895654860663,True,True,True,XLE holding,0.97,False
INTC,2025-12-04,09:45:00,short,42.58000183105469,40.510101318359375,42.79290184020996,43.28010177612305,42.81999969482422,close,,4.861203437491825,4861.203437491825,False,True,False,Stock,0.43,False
AMZN,2025-12-04,09:45:00,short,229.21099853515625,229.10000610351562,230.357053527832,232.69000244140625,229.91000366210938,close,,0.04842369360543623,48.423693605436235,True,True,False,Stock,0.79,False
CPER,2025-12-04,09:45:00,short,32.744998931884766,32.908723926544184,32.908723926544184,32.900001525878906,32.79999923706055,ko,2025-12-04 10:35,-0.4999999999999827,-500.0,False,True,False,Commodity,0.52,False
AAPL,2025-12-04,09:45:00,short,281.9601135253906,280.6499938964844,283.36991409301754,284.7300109863281,283.1600036621094,close,,0.4646471490331107,464.64714903311074,False,True,False,XLK holding,0.73,False
AEP,2025-12-04,09:45:00,long,118.3550033569336,117.76322834014893,117.76322834014893,118.25499725341797,117.6500015258789,ko,2025-12-04 14:05,-0.49999999999999856,-500.0,False,True,True,XLU holding,0.57,False
AMT,2025-12-04,09:45:00,long,177.76499938964844,176.8761743927002,176.8761743927002,177.0,175.39999389648438,ko,2025-12-04 10:25,-0.5000000000000013,-500.0,True,True,False,XLRE holding,0.68,False
BA,2025-12-04,09:45:00,short,200.55580139160156,201.55858039855954,201.55858039855954,202.88999938964844,201.1999969482422,ko,2025-12-04 14:35,-0.4999999999999858,-500.0,False,True,False,XLI holding,0.6,False
GE,2025-12-04,09:45:00,long,292.1000061035156,291.8900146484375,290.639506072998,290.25,287.6600036621094,close,,-0.07189026042118854,-71.89026042118854,False,True,True,XLI holding,0.74,False
GOOG,2025-12-04,09:45:00,short,316.69000244140625,318.27345245361323,318.27345245361323,321.5400085449219,317.3800048828125,ko,2025-12-04 12:55,-0.49999999999998423,-500.0,False,True,False,XLC holding,0.64,False
GOOGL,2025-12-04,09:45:00,short,315.7850036621094,317.36392868041986,317.36392868041986,320.7200012207031,316.5,ko,2025-12-04 10:05,-0.49999999999998057,-500.0,False,True,False,XLC holding,0.78,False
MSFT,2025-12-04,09:45:00,short,476.92999267578125,479.3146426391601,479.3146426391601,481.3219909667969,478.6449890136719,ko,2025-12-04 10:05,-0.4999999999999938,-500.0,True,True,False,XLK holding,0.71,False
MU,2025-12-04,09:45:00,short,225.6260986328125,226.75422912597654,226.75422912597654,230.39999389648438,226.22000122070312,ko,2025-12-04 10:10,-0.4999999999999884,-500.0,True,False,False,XLK holding,0.66,False
TSLA,2025-12-04,09:45:00,long,453.385009765625,451.1180847167969,451.1180847167969,450.8800048828125,445.8500061035156,ko,2025-12-04 09:55,-0.4999999999999975,-500.0,True,True,True,XLY holding,0.68,False
V,2025-12-04,09:45:00,short,329.05999755859375,327.0400085449219,330.7052975463867,332.3800048828125,330.75,close,,0.6138664768306235,613.8664768306235,True,True,True,XLF holding,0.63,False
XLB,2025-12-04,09:50:00,short,44.290000915527344,44.2400016784668,44.51145092010498,44.505001068115234,44.345001220703125,close,,0.11289057581170193,112.89057581170194,True,True,False,Sector ETF,0.76,False
XLY,2025-12-04,09:50:00,short,119.19000244140625,119.0999984741211,119.78595245361326,119.79499816894531,119.28500366210938,close,,0.07551301740211153,75.51301740211153,False,True,False,Sector ETF,0.73,False
XLC,2025-12-04,09:50:00,short,115.20999908447266,115.78604907989501,115.78604907989501,116.03569793701172,115.27999877929688,ko,2025-12-04 15:55,-0.4999999999999901,-500.0,False,False,False,Sector ETF,0.68,False
LIN,2025-12-04,09:50:00,short,406.989990234375,403.7300109863281,409.0249401855468,408.7300109863281,407.3299865722656,close,,0.8009974019679298,800.9974019679298,False,True,True,XLB holding,0.42,False
LLY,2025-12-04,09:50:00,short,1021.8400268554688,1014.27001953125,1026.949226989746,1032.625,1027.39501953125,close,,0.7408211779992709,740.8211779992708,True,True,False,XLV holding,1.06,False
UNH,2025-12-04,09:50:00,short,335.6600036621094,333.510009765625,337.33830368041987,341.260009765625,338.3800048828125,close,,0.6405272814835147,640.5272814835147,False,True,True,XLV holding,0.75,False
SPG,2025-12-04,09:55:00,long,183.17999267578125,183.36000061035156,182.26409271240234,182.8000030517578,182.1699981689453,close,,0.0982683381197186,98.2683381197186,False,True,True,XLRE holding,0.46,False
PM,2025-12-04,10:00:00,short,149.97500610351562,148.57000732421875,150.72488113403318,151.39999389648438,150.3249969482422,close,,0.9368219517371568,936.8219517371567,True,True,True,XLP holding,1.13,False
RTX,2025-12-04,10:00:00,long,170.47999572753906,171.35000610351562,169.62759574890137,170.17999267578125,168.64999389648438,close,,0.5103298907673672,510.32989076736726,False,True,True,XLI holding,0.72,False
TJX,2025-12-04,10:00:00,long,150.8249969482422,150.3300018310547,150.07087196350096,150.6649932861328,150.08999633789062,close,,-0.3281916971345041,-328.19169713450407,False,True,True,XLY holding,0.93,False
CAT,2025-12-04,10:05:00,long,593.64501953125,599.219970703125,590.6767944335937,592.3699951171875,587.0001220703125,close,,0.9391051871835893,939.1051871835892,True,True,True,XLI holding,0.67,False
HD,2025-12-04,10:05:00,short,354.239990234375,351.1600036621094,356.0111901855468,357.510009765625,355.010009765625,close,,0.869463261397399,869.463261397399,False,True,True,XLY holding,0.75,False
JPM,2025-12-04,10:10:00,long,316.42999267578125,314.8478427124023,314.8478427124023,315.8599853515625,313.0,ko,2025-12-04 15:15,-0.5000000000000058,-500.0,True,True,True,Stock,0.36,False
PPLT,2025-12-04,10:10:00,long,150.46499633789062,149.71267135620118,149.71267135620118,149.74000549316406,148.6436004638672,ko,2025-12-04 13:05,-0.4999999999999917,-500.0,False,True,True,Commodity,0.51,False
ABBV,2025-12-04,10:10:00,long,230.6750030517578,229.521628036499,229.521628036499,230.5,229.24000549316406,ko,2025-12-04 10:50,-0.5000000000000059,-500.0,True,True,True,XLV holding,0.55,False
AVGO,2025-12-04,10:10:00,long,381.1600036621094,379.2542036437988,379.2542036437988,380.32501220703125,376.57000732421875,ko,2025-12-04 11:05,-0.5000000000000066,-500.0,False,True,True,XLK holding,0.45,False
PG,2025-12-04,10:10:00,short,146.30999755859375,145.3699951171875,147.0415475463867,147.35000610351562,146.4949951171875,close,,0.6424731440719222,642.4731440719222,True,True,True,XLP holding,0.82,False
XLP,2025-12-04,10:15:00,short,78.44000244140625,78.45999908447266,78.83220245361328,78.91000366210938,78.58000183105469,close,,-0.025492914895487804,-25.492914895487804,False,True,False,Sector ETF,0.29,False
XLI,2025-12-04,10:20:00,long,154.91000366210938,155.0,154.13545364379883,154.55499267578125,154.10499572753906,close,,0.058095885199851614,58.095885199851615,True,True,True,Sector ETF,0.72,False
COST,2025-12-04,10:20:00,short,894.0399780273438,895.8989868164062,898.5101779174804,906.8499755859375,897.280029296875,close,,-0.20793351916592293,-207.9335191659229,True,True,True,XLP holding,0.76,False
CVX,2025-12-04,10:25:00,short,151.52000427246094,152.27760429382323,152.27760429382323,152.8800048828125,151.75,ko,2025-12-04 15:55,-0.49999999999999245,-500.0,False,True,False,XLE holding,0.73,False
SHW,2025-12-04,10:25:00,short,338.0299987792969,335.3299865722656,339.72014877319333,340.6600036621094,338.5,close,,0.7987492875725845,798.7492875725844,True,True,True,XLB holding,1.27,False
XOM,2025-12-04,10:25:00,short,117.33201599121094,117.13999938964844,117.91867607116698,118.33999633789062,117.44000244140625,close,,0.16365235007713794,163.65235007713792,False,True,False,XLE holding,0.48,False
BRK-B,2025-12-04,10:30:00,short,503.7850036621094,503.29998779296875,506.30392868041986,506.3500061035156,504.3699951171875,close,,0.09627437609594411,96.2743760959441,True,True,False,XLF holding,0.77,False
XLK,2025-12-04,10:40:00,long,145.41070556640625,145.52999877929688,144.68365203857422,145.27499389648438,144.63999938964844,close,,0.08203881029663672,82.03881029663673,True,True,True,Sector ETF,0.82,False
FCX,2025-12-04,10:40:00,long,44.349998474121094,44.12824848175049,44.12824848175049,44.25,43.81999969482422,ko,2025-12-04 12:05,-0.4999999999999974,-500.0,True,True,True,XLB holding,1.62,False
NEE,2025-12-04,10:40:00,short,84.05000305175781,83.4000015258789,84.47025306701659,84.79000091552734,84.25,close,,0.773350984269015,773.350984269015,False,True,False,XLU holding,1.11,False
XLE,2025-12-04,10:45:00,short,45.817501068115234,46.04658857345581,46.04658857345581,46.10499954223633,45.85499954223633,ko,2025-12-04 11:15,-0.49999999999999256,-500.0,False,True,False,Sector ETF,0.94,False
KO,2025-12-04,10:50:00,short,70.75499725341797,70.44999694824219,71.10877223968505,71.28500366210938,70.80999755859375,close,,0.43106539045346026,431.0653904534603,True,True,False,XLP holding,0.43,False
CRH,2025-12-04,10:55:00,long,120.55999755859375,121.05999755859375,119.95719757080079,120.19999694824219,119.55000305175781,close,,0.41473126254584847,414.7312625458485,False,True,True,XLB holding,0.7,False
NFLX,2025-12-04,11:05:00,short,102.20999908447266,102.72104907989501,102.72104907989501,103.58000183105469,102.5999984741211,ko,2025-12-04 13:10,-0.49999999999999106,-500.0,True,True,True,Stock,0.72,False
COP,2025-12-04,11:10:00,long,92.73500061035156,93.13999938964844,92.2713256072998,92.58999633789062,91.63500213623047,close,,0.4367269926471181,436.7269926471181,True,True,False,XLE holding,1.02,False
NEM,2025-12-04,11:15:00,long,90.37000274658203,90.7301025390625,89.91815273284912,89.94999694824219,88.6500015258789,close,,0.3984727028174052,398.4727028174052,False,True,True,XLB holding,0.52,False
SLB,2025-12-04,11:20:00,long,37.93109893798828,38.13999938964844,37.74144344329834,37.880001068115234,37.40999984741211,close,,0.5507366185242286,550.7366185242286,True,True,True,XLE holding,0.68,False
MCD,2025-12-04,11:35:00,short,308.0799865722656,308.5199890136719,309.62038650512693,313.79998779296875,308.5249938964844,close,,-0.1428208454245176,-142.8208454245176,False,True,False,XLY holding,0.9,False
META,2025-12-04,12:15:00,long,669.114990234375,665.7694152832031,665.7694152832031,667.0599975585938,661.5700073242188,ko,2025-12-04 12:40,-0.5000000000000034,-500.0,True,True,False,Stock,1.11,False
WMT,2025-12-04,13:20:00,long,114.36499786376953,114.83999633789062,113.79317287445069,114.25499725341797,113.25,close,,0.4153355335929856,415.3355335929856,True,True,True,XLP holding,0.66,False
XLF,2025-12-04,14:20:00,short,53.51499938964844,53.654998779296875,53.78257438659667,53.900001525878906,53.56999969482422,close,,-0.261607757161851,-261.607757161851,False,True,False,Sector ETF,1.9,False
BAC,2025-12-04,15:25:00,short,54.099998474121094,54.150001525878906,54.370498466491696,54.619998931884766,54.209999084472656,close,,-0.09242708533851737,-92.42708533851737,False,True,False,XLF holding,0.82,False
XLF,2025-12-05,09:40:00,long,53.7599983215332,53.66999816894531,53.49119832992554,53.564998626708984,53.45000076293945,close,,-0.16741100334417547,-167.41100334417547,True,True,True,Sector ETF,1.42,False
XLE,2025-12-05,09:40:00,long,46.33000183105469,46.09835182189941,46.09835182189941,46.27000045776367,46.02899932861328,ko,2025-12-05 15:45,-0.5000000000000012,-500.0,True,False,True,Sector ETF,1.95,False
XLP,2025-12-05,09:40:00,long,78.51499938964844,78.44999694824219,78.1224243927002,78.4000015258789,78.2300033569336,close,,-0.08278983877164756,-82.78983877164755,False,True,False,Sector ETF,0.94,False
XLC,2025-12-05,09:40:00,long,116.67500305175781,117.125,116.09162803649902,116.38999938964844,115.94000244140625,close,,0.38568411096811017,385.6841109681102,True,True,True,Sector ETF,1.75,False
JPM,2025-12-05,09:40:00,long,317.375,315.788125,315.788125,316.2300109863281,315.1400146484375,ko,2025-12-05 11:05,-0.5000000000000064,-500.0,True,True,True,Stock,1.29,False
NFLX,2025-12-05,09:40:00,long,102.44000244140625,101.92780242919922,101.92780242919922,100.7300033569336,97.73999786376953,ko,2025-12-05 09:45,-0.5000000000000006,-500.0,False,True,False,Stock,1.65,False
PPLT,2025-12-05,09:40:00,long,150.32000732421875,149.56840728759767,149.56840728759767,149.9346923828125,149.50010681152344,ko,2025-12-05 10:50,-0.49999999999999395,-500.0,False,True,True,Commodity,0.44,False
BA,2025-12-05,09:40:00,long,202.2104949951172,201.1994425201416,201.1994425201416,201.6999969482422,200.77999877929688,ko,2025-12-05 09:50,-0.5000000000000068,-500.0,True,True,True,XLI holding,0.91,False
BAC,2025-12-05,09:40:00,long,54.314998626708984,54.043423633575436,54.043423633575436,54.0,53.7400016784668,ko,2025-12-05 14:15,-0.5000000000000058,-500.0,True,True,True,XLF holding,0.88,False
CEG,2025-12-05,09:40:00,short,365.19000244140625,367.01595245361324,367.01595245361324,370.0,366.1300048828125,ko,2025-12-05 09:45,-0.4999999999999881,-500.0,False,False,False,XLU holding,2.01,True
COP,2025-12-05,09:40:00,long,93.23999786376953,93.69000244140625,92.77379787445068,92.94989776611328,92.08170318603516,close,,0.48263040320336387,482.63040320336387,True,True,False,XLE holding,0.9,False
COST,2025-12-05,09:40:00,long,900.6799926757812,896.1765927124023,896.1765927124023,898.3800048828125,896.0,ko,2025-12-05 15:25,-0.5000000000000006,-500.0,False,True,False,XLP holding,0.95,False
KO,2025-12-05,09:40:00,long,70.58000183105469,70.22710182189941,70.22710182189941,70.44000244140625,70.22239685058594,ko,2025-12-05 12:20,-0.5000000000000057,-500.0,False,True,True,XLP holding,0.69,False
MA,2025-12-05,09:40:00,long,546.5599975585938,545.4450073242188,543.8271975708008,542.8800048828125,541.25,close,,-0.20400143430831086,-204.00143430831085,False,True,False,XLF holding,0.94,False
NVDA,2025-12-05,09:40:00,short,181.24000549316406,182.14620552062988,182.14620552062988,184.66000366210938,183.54949951171875,ko,2025-12-05 09:50,-0.4999999999999969,-500.0,False,True,False,XLK holding,2.86,True
SLB,2025-12-05,09:40:00,long,38.619998931884766,38.42689893722534,38.42689893722534,38.47999954223633,38.220001220703125,ko,2025-12-05 09:45,-0.5000000000000081,-500.0,True,False,True,XLE holding,1.4,False
SPG,2025-12-05,09:40:00,long,183.03500366210938,182.14999389648438,182.11982864379883,182.7550048828125,182.2686004638672,manual_exit,10:00,-0.48351940771873714,-483.5194077187371,False,True,True,XLRE holding,0.19,False
V,2025-12-05,09:40:00,long,329.489990234375,331.1675109863281,327.8425402832031,327.3699951171875,326.3971862792969,close,,0.5091264686856981,509.1264686856981,False,True,False,XLF holding,0.98,False
VZ,2025-12-05,09:40:00,long,41.57350158691406,41.689998626708984,41.36563407897949,41.380001068115234,41.2400016784668,close,,0.2802194555379747,280.21945553797474,True,True,True,XLC holding,0.67,False
XOM,2025-12-05,09:40:00,long,117.41000366210938,116.82295364379883,116.82295364379883,117.19999694824219,116.72000122070312,ko,2025-12-05 15:35,-0.5000000000000019,-500.0,True,True,True,XLE holding,0.71,False
XLY,2025-12-05,09:45:00,long,119.61000061035156,119.72000122070312,119.01195060729981,119.4000015258789,119.18000030517578,close,,0.09196606453494373,91.96606453494373,True,True,True,Sector ETF,1.11,False
XLRE,2025-12-05,09:45:00,long,41.029998779296875,40.9900016784668,40.82484878540039,40.9900016784668,40.8849983215332,close,,-0.09748257864989278,-97.48257864989277,True,True,False,Sector ETF,0.21,False
INTC,2025-12-05,09:45:00,long,41.9900016784668,41.780051670074464,41.780051670074464,41.779998779296875,41.154998779296875,ko,2025-12-05 10:55,-0.49999999999999795,-500.0,True,True,True,Stock,0.65,False
GLD,2025-12-05,09:45:00,long,390.2099914550781,388.69000244140625,388.2589414978027,389.260009765625,388.9200134277344,manual_exit,11:05,-0.3895310337912912,-389.53103379129124,False,True,True,Commodity,3.27,True
SLV,2025-12-05,09:45:00,long,53.08610153198242,52.82067102432251,52.82067102432251,52.790000915527344,52.65999984741211,ko,2025-12-05 11:10,-0.5000000000000042,-500.0,False,True,True,Commodity,1.93,False
GEV,2025-12-05,09:45:00,long,634.5700073242188,631.3971572875977,631.3971572875977,631.5,627.2849731445312,ko,2025-12-05 09:55,-0.49999999999999645,-500.0,True,True,True,XLI holding,0.81,False
MCD,2025-12-05,09:45:00,long,311.1549987792969,309.5992237854004,309.5992237854004,310.1300048828125,308.20001220703125,ko,2025-12-05 10:15,-0.49999999999999784,-500.0,True,True,True,XLY holding,0.56,False
SO,2025-12-05,09:45:00,long,87.9000015258789,87.46050151824952,87.46050151824952,87.63999938964844,87.30999755859375,ko,2025-12-05 10:10,-0.4999999999999961,-500.0,False,True,False,XLU holding,0.59,False
UNH,2025-12-05,09:45:00,short,330.6600036621094,332.3133036804199,332.3133036804199,335.7099914550781,331.5899963378906,ko,2025-12-05 10:00,-0.49999999999999106,-500.0,False,True,True,XLV holding,0.84,False
WMT,2025-12-05,09:45:00,long,115.19000244140625,115.11000061035156,114.61405242919922,115.05999755859375,114.67500305175781,close,,-0.0694520612545191,-69.4520612545191,True,True,True,XLP holding,0.39,False
XLB,2025-12-05,09:50:00,long,44.40999984741211,44.21500015258789,44.18794984817505,44.349998474121094,44.220001220703125,manual_exit,14:30,-0.4390896093092013,-439.0896093092013,False,True,True,Sector ETF,1.44,False
CPER,2025-12-05,09:50:00,long,33.37820053100586,33.21130952835083,33.21130952835083,33.24340057373047,33.130001068115234,ko,2025-12-05 11:45,-0.4999999999999958,-500.0,True,True,True,Commodity,2.37,True
GE,2025-12-05,09:50:00,short,288.92010498046875,283.8999938964844,290.36470550537103,293.2799987792969,290.67999267578125,close,,1.737543008411872,1737.5430084118718,False,True,False,XLI holding,1.06,False
PM,2025-12-05,09:50:00,long,148.30999755859375,147.56844757080077,147.56844757080077,148.2100067138672,147.3800048828125,ko,2025-12-05 15:35,-0.5000000000000069,-500.0,False,True,False,XLP holding,0.22,False
ABBV,2025-12-05,09:55:00,short,227.02749633789062,226.0399932861328,228.16263381958007,229.25,228.52999877929688,close,,0.4349706831493606,434.9706831493605,False,True,False,XLV holding,0.76,False
EQIX,2025-12-05,09:55:00,long,730.6749877929688,741.5800170898438,727.0216128540039,728.0,724.7100219726562,close,,1.4924596406145023,1492.4596406145024,False,True,False,XLRE holding,0.5,False
NEM,2025-12-05,09:55:00,long,91.9000015258789,91.4405015182495,91.4405015182495,91.15499877929688,90.33499908447266,ko,2025-12-05 10:05,-0.5000000000000073,-500.0,False,True,True,XLB holding,1.42,False
WMB,2025-12-05,09:55:00,short,63.220001220703125,63.536101226806636,63.536101226806636,63.880001068115234,63.440101623535156,ko,2025-12-05 10:50,-0.4999999999999928,-500.0,False,True,False,XLE holding,0.46,False
AEP,2025-12-05,10:00:00,short,117.44999694824219,118.03724693298338,118.03724693298338,118.0199966430664,117.7300033569336,ko,2025-12-05 15:10,-0.4999999999999835,-500.0,True,True,False,XLU holding,0.47,False
XLK,2025-12-05,10:05:00,long,146.9199981689453,146.1853981781006,146.1853981781006,146.6699981689453,146.09010314941406,ko,2025-12-05 11:15,-0.4999999999999915,-500.0,True,True,True,Sector ETF,1.14,False
XLI,2025-12-05,10:05:00,long,155.1300048828125,154.6199951171875,154.35435485839844,155.02999877929688,154.64999389648438,manual_exit,11:35,-0.32876281155942005,-328.7628115594201,True,True,True,Sector ETF,0.93,False
XLU,2025-12-05,10:05:00,short,43.599998474121094,43.290000915527344,43.817998466491694,43.779998779296875,43.625,close,,0.7110035996394587,711.0035996394586,True,True,False,Sector ETF,0.74,False
MU,2025-12-05,10:05:00,long,235.2550048828125,234.07872985839845,234.07872985839845,234.16000366210938,228.60000610351562,ko,2025-12-05 10:25,-0.4999999999999961,-500.0,False,True,True,XLK holding,1.66,False
SHW,2025-12-05,10:05:00,short,333.4750061035156,335.14238113403314,335.14238113403314,335.7699890136719,334.19000244140625,ko,2025-12-05 11:30,-0.49999999999998224,-500.0,True,True,True,XLB holding,0.39,False
XLV,2025-12-05,10:10:00,short,154.16000366210938,153.27000427246094,154.9308036804199,154.6300048828125,154.24000549316406,close,,0.5773218529490658,577.3218529490658,True,False,False,Sector ETF,0.29,False
DUK,2025-12-05,10:10:00,short,117.3499984741211,116.51000213623047,117.9367484664917,117.94000244140625,117.60009765625,close,,0.715804302354437,715.804302354437,True,True,False,XLU holding,0.84,False
LLY,2025-12-05,10:10:00,short,1019.1900024414062,1009.77001953125,1024.2859524536132,1027.389892578125,1020.5050048828125,close,,0.9242617066092943,924.2617066092943,True,True,False,XLV holding,0.47,False
META,2025-12-05,10:15:00,long,672.1099853515625,668.7494354248047,668.7494354248047,667.8599853515625,662.469970703125,ko,2025-12-05 10:55,-0.5,-500.0,True,True,True,Stock,0.54,False
MRK,2025-12-05,10:15:00,short,100.9749984741211,99.70999908447266,101.47987346649168,102.08999633789062,101.4000015258789,close,,1.252784757379961,1252.784757379961,False,True,False,XLV holding,0.52,False
HD,2025-12-05,10:20:00,long,352.9700012207031,354.5799865722656,351.2051512145996,351.9599914550781,350.0,close,,0.45612526446852836,456.12526446852837,False,True,False,XLY holding,0.41,False
JNJ,2025-12-05,10:20:00,short,201.90159606933594,201.91000366210938,202.9111040496826,203.4499969482422,202.5,close,,-0.004164203224302501,-4.164203224302501,True,True,False,XLV holding,0.44,False
CAT,2025-12-05,10:25:00,long,605.8900146484375,602.8605645751953,602.8605645751953,604.989990234375,600.9400024414062,ko,2025-12-05 10:35,-0.4999999999999978,-500.0,True,True,True,XLI holding,1.19,False
AMT,2025-12-05,10:30:00,long,179.55499267578125,178.65721771240234,178.65721771240234,179.22999572753906,178.2841033935547,ko,2025-12-05 15:50,-0.5000000000000007,-500.0,True,True,False,XLRE holding,0.34,False
FCX,2025-12-05,10:35:00,long,45.810001373291016,45.58095136642456,45.58095136642456,45.709999084472656,45.16999816894531,ko,2025-12-05 11:05,-0.5000000000000074,-500.0,True,True,True,XLB holding,0.73,False
RTX,2025-12-05,10:35:00,short,170.30499267578125,171.15651763916014,171.15651763916014,172.0,170.8300018310547,ko,2025-12-05 15:55,-0.499999999999992,-500.0,False,True,False,XLI holding,0.44,False
TSLA,2025-12-05,10:40:00,long,457.9482116699219,455.6584706115723,455.6584706115723,456.0845031738281,452.9700012207031,ko,2025-12-05 10:55,-0.499999999999996,-500.0,True,True,True,XLY holding,0.89,False
TJX,2025-12-05,11:00:00,long,150.80999755859375,153.25,150.05594757080078,150.6999053955078,150.0800018310547,close,,1.617931490555355,1617.9314905553547,False,True,True,XLY holding,0.53,False
LIN,2025-12-05,11:05:00,short,402.3699951171875,399.57000732421875,404.3818450927734,404.2699890136719,403.05999755859375,close,,0.6958739038563928,695.8739038563928,True,True,True,XLB holding,0.45,False
AMZN,2025-12-05,11:15:00,short,229.69320678710938,229.5500030517578,230.8416728210449,230.8699951171875,230.1999969482422,close,,0.062345655474386995,62.345655474386994,True,True,False,Stock,1.22,False
GOOGL,2025-12-05,11:15:00,short,319.3999938964844,320.9969938659668,320.9969938659668,322.0,319.6675109863281,ko,2025-12-05 11:45,-0.49999999999999223,-500.0,False,True,False,XLC holding,0.63,False
MSFT,2025-12-05,11:15:00,short,479.9700927734375,482.36994323730465,482.36994323730465,483.2200012207031,480.92999267578125,ko,2025-12-05 15:30,-0.4999999999999929,-500.0,True,True,False,XLK holding,1.71,False
PG,2025-12-05,11:15:00,long,145.47000122070312,144.74265121459962,144.74265121459962,145.32000732421875,144.5800018310547,ko,2025-12-05 12:05,-0.4999999999999938,-500.0,False,True,False,XLP holding,0.87,False
PLD,2025-12-05,11:15:00,long,128.6999969482422,128.05649696350096,128.05649696350096,128.49000549316406,128.02999877929688,ko,2025-12-05 12:05,-0.5000000000000114,-500.0,False,True,True,XLRE holding,1.02,False
AAPL,2025-12-05,11:30:00,short,278.89801025390625,278.7900085449219,280.29250030517574,281.04998779296875,279.4800109863281,close,,0.038724445859635644,38.724445859635644,False,True,False,XLK holding,1.15,False
CVX,2025-12-05,11:40:00,short,150.9600067138672,151.7148067474365,151.7148067474365,152.47999572753906,151.6199951171875,ko,2025-12-05 13:05,-0.49999999999999245,-500.0,False,True,False,XLE holding,1.89,False
NEE,2025-12-05,12:15:00,short,83.30999755859375,83.1050033569336,83.72654754638671,84.02999877929688,83.51000213623047,close,,0.2460619465460665,246.0619465460665,True,True,False,XLU holding,1.21,False
