ticker,date,time,direction,entry_price,exit_price,ko_level,orb_high,orb_low,outcome,exit_time,underlying_move_pct,turbo_pnl_sek,confluence,vwap_confirmed,trend_aligned,category,vol_ratio,vol_spike
WELL,2025-12-04,09:40:00,long,204.14999389648438,203.89999389648438,200.06699401855468,202.44000244140625,201.06500244140625,close,,-0.12245897990414056,-30.61474497603514,False,True,True,XLRE holding,0.86,False
WMB,2025-12-04,09:40:00,long,61.83000183105469,63.66999816894531,60.59340179443359,61.54999923706055,61.18000030517578,close,,2.975895654860663,743.9739137151657,True,True,True,XLE holding,0.97,False
INTC,2025-12-04,09:45:00,short,42.58000183105469,40.510101318359375,43.43160186767578,43.28010177612305,42.81999969482422,close,,4.861203437491825,1215.3008593729562,False,True,False,Stock,0.43,False
AMZN,2025-12-04,09:45:00,short,229.21099853515625,229.10000610351562,233.79521850585937,232.69000244140625,229.91000366210938,close,,0.04842369360543623,12.105923401359059,True,True,False,Stock,0.79,False
CPER,2025-12-04,09:45:00,short,32.744998931884766,32.90299987792969,33.39989891052246,32.900001525878906,32.79999923706055,manual_exit,10:45,-0.48251931958706434,-120.62982989676608,False,True,False,Commodity,0.52,False
AAPL,2025-12-04,09:45:00,short,281.9601135253906,280.6499938964844,287.59931579589846,284.7300109863281,283.1600036621094,close,,0.4646471490331107,116.16178725827768,False,True,False,XLK holding,0.73,False
AEP,2025-12-04,09:45:00,long,118.3550033569336,117.63500213623047,115.98790328979491,118.25499725341797,117.6500015258789,manual_exit,14:20,-0.6083403322897588,-152.08508307243972,False,True,True,XLU holding,0.57,False
AMT,2025-12-04,09:45:00,long,177.76499938964844,178.8300018310547,174.20969940185546,177.0,175.39999389648438,close,,0.5991069361589224,149.7767340397306,True,True,False,XLRE holding,0.68,False
BA,2025-12-04,09:45:00,short,200.55580139160156,201.86000061035156,204.5669174194336,202.88999938964844,201.1999969482422,close,,-0.6502924421535156,-162.57311053837887,False,True,False,XLI holding,0.6,False
GE,2025-12-04,09:45:00,long,292.1000061035156,291.8900146484375,286.2580059814453,290.25,287.6600036621094,close,,-0.07189026042118854,-17.972565105297136,False,True,True,XLI holding,0.74,False
GOOG,2025-12-04,09:45:00,short,316.69000244140625,318.3900146484375,323.0238024902344,321.5400085449219,317.3800048828125,close,,-0.5368064018205896,-134.2016004551474,False,True,False,XLC holding,0.64,False
GOOGL,2025-12-04,09:45:00,short,315.7850036621094,317.5799865722656,322.10070373535154,320.7200012207031,316.5,close,,-0.5684193008977987,-142.10482522444968,False,True,False,XLC holding,0.78,False
MSFT,2025-12-04,09:45:00,short,476.92999267578125,480.82000732421875,486.46859252929687,481.3219909667969,478.6449890136719,close,,-0.8156364053795094,-203.90910134487737,True,True,False,XLK holding,0.71,False
MU,2025-12-04,09:45:00,short,225.6260986328125,230.13862060546876,230.13862060546876,230.39999389648438,226.22000122070312,ko,2025-12-04 12:10,-2.000000000000004,-500.0,True,False,False,XLK holding,0.66,False
TSLA,2025-12-04,09:45:00,long,453.385009765625,454.510009765625,444.3173095703125,450.8800048828125,445.8500061035156,close,,0.24813347944202274,62.03336986050569,True,True,True,XLY holding,0.68,False
V,2025-12-04,09:45:00,short,329.05999755859375,327.0400085449219,335.6411975097656,332.3800048828125,330.75,close,,0.6138664768306235,153.46661920765587,True,True,True,XLF holding,0.63,False
XLB,2025-12-04,09:50:00,short,44.290000915527344,44.2400016784668,45.17580093383789,44.505001068115234,44.345001220703125,close,,0.11289057581170193,28.222643952925484,True,True,False,Sector ETF,0.76,False
XLY,2025-12-04,09:50:00,short,119.19000244140625,119.0999984741211,121.57380249023437,119.79499816894531,119.28500366210938,close,,0.07551301740211153,18.878254350527882,False,True,False,Sector ETF,0.73,False
XLC,2025-12-04,09:50:00,short,115.20999908447266,115.81500244140625,117.5141990661621,116.03569793701172,115.27999877929688,close,,-0.525130945005912,-131.28273625147798,False,False,False,Sector ETF,0.68,False
LIN,2025-12-04,09:50:00,short,406.989990234375,403.7300109863281,415.1297900390625,408.7300109863281,407.3299865722656,close,,0.8009974019679298,200.24935049198245,False,True,True,XLB holding,0.42,False
LLY,2025-12-04,09:50:00,short,1021.8400268554688,1014.27001953125,1042.276827392578,1032.625,1027.39501953125,close,,0.7408211779992709,185.2052944998177,True,True,False,XLV holding,1.06,False
UNH,2025-12-04,09:50:00,short,335.6600036621094,333.510009765625,342.3732037353516,341.260009765625,338.3800048828125,close,,0.6405272814835147,160.13182037087867,False,True,True,XLV holding,0.75,False
SPG,2025-12-04,09:55:00,long,183.17999267578125,183.36000061035156,179.51639282226563,182.8000030517578,182.1699981689453,close,,0.0982683381197186,24.56708452992965,False,True,True,XLRE holding,0.46,False
PM,2025-12-04,10:00:00,short,149.97500610351562,148.57000732421875,152.97450622558594,151.39999389648438,150.3249969482422,close,,0.9368219517371568,234.20548793428918,True,True,True,XLP holding,1.13,False
RTX,2025-12-04,10:00:00,long,170.47999572753906,171.35000610351562,167.07039581298827,170.17999267578125,168.64999389648438,close,,0.5103298907673672,127.58247269184182,False,True,True,XLI holding,0.72,False
TJX,2025-12-04,10:00:00,long,150.8249969482422,150.3300018310547,147.80849700927735,150.6649932861328,150.08999633789062,close,,-0.3281916971345041,-82.04792428362602,False,True,True,XLY holding,0.93,False
CAT,2025-12-04,10:05:00,long,593.64501953125,599.219970703125,581.772119140625,592.3699951171875,587.0001220703125,close,,0.9391051871835893,234.7762967958973,True,True,True,XLI holding,0.67,False
HD,2025-12-04,10:05:00,short,354.239990234375,351.1600036621094,361.3247900390625,357.510009765625,355.010009765625,close,,0.869463261397399,217.36581534934976,False,True,True,XLY holding,0.75,False
JPM,2025-12-04,10:10:00,long,316.42999267578125,316.1300048828125,310.1013928222656,315.8599853515625,313.0,close,,-0.09480384284435446,-23.700960711088616,True,True,True,Stock,0.36,False
PPLT,2025-12-04,10:10:00,long,150.46499633789062,150.19000244140625,147.4556964111328,149.74000549316406,148.6436004638672,close,,-0.18276270440125286,-45.69067610031322,False,True,True,Commodity,0.51,False
ABBV,2025-12-04,10:10:00,long,230.6750030517578,228.94000244140625,226.06150299072266,230.5,229.24000549316406,manual_exit,11:00,-0.7521407119965534,-188.03517799913834,True,True,True,XLV holding,0.55,False
AVGO,2025-12-04,10:10:00,long,381.1600036621094,381.20001220703125,373.5368035888672,380.32501220703125,376.57000732421875,close,,0.010496522336415383,2.624130584103846,False,True,True,XLK holding,0.45,False
PG,2025-12-04,10:10:00,short,146.30999755859375,145.3699951171875,149.23619750976562,147.35000610351562,146.4949951171875,close,,0.6424731440719222,160.61828601798055,True,True,True,XLP holding,0.82,False
XLP,2025-12-04,10:15:00,short,78.44000244140625,78.45999908447266,80.00880249023437,78.91000366210938,78.58000183105469,close,,-0.025492914895487804,-6.373228723871951,False,True,False,Sector ETF,0.29,False
XLI,2025-12-04,10:20:00,long,154.91000366210938,155.0,151.81180358886718,154.55499267578125,154.10499572753906,close,,0.058095885199851614,14.523971299962904,True,True,True,Sector ETF,0.72,False
COST,2025-12-04,10:20:00,short,894.0399780273438,895.8989868164062,911.9207775878906,906.8499755859375,897.280029296875,close,,-0.20793351916592293,-51.98337979148072,True,True,True,XLP holding,0.76,False
CVX,2025-12-04,10:25:00,short,151.52000427246094,152.25999450683594,154.55040435791017,152.8800048828125,151.75,close,,-0.48837791282289095,-122.09447820572274,False,True,False,XLE holding,0.73,False
SHW,2025-12-04,10:25:00,short,338.0299987792969,335.3299865722656,344.7905987548828,340.6600036621094,338.5,close,,0.7987492875725845,199.6873218931461,True,True,True,XLB holding,1.27,False
XOM,2025-12-04,10:25:00,short,117.33201599121094,117.13999938964844,119.67865631103516,118.33999633789062,117.44000244140625,close,,0.16365235007713794,40.91308751928448,False,True,False,XLE holding,0.48,False
BRK-B,2025-12-04,10:30:00,short,503.7850036621094,503.29998779296875,513.8607037353515,506.3500061035156,504.3699951171875,close,,0.09627437609594411,24.068594023986027,True,True,False,XLF holding,0.77,False
XLK,2025-12-04,10:40:00,long,145.41070556640625,145.52999877929688,142.50249145507811,145.27499389648438,144.63999938964844,close,,0.08203881029663672,20.50970257415918,True,True,True,Sector ETF,0.82,False
FCX,2025-12-04,10:40:00,long,44.349998474121094,44.61000061035156,43.46299850463867,44.25,43.81999969482422,close,,0.5862506091904016,146.5626522976004,True,True,True,XLB holding,1.62,False
NEE,2025-12-04,10:40:00,short,84.05000305175781,83.4000015258789,85.73100311279298,84.79000091552734,84.25,close,,0.773350984269015,193.33774606725376,False,True,False,XLU holding,1.11,False
XLE,2025-12-04,10:45:00,short,45.817501068115234,46.125,46.73385108947754,46.10499954223633,45.85499954223633,manual_exit,11:55,-0.6711385927128981,-167.7846481782245,False,True,False,Sector ETF,0.94,False
KO,2025-12-04,10:50:00,short,70.75499725341797,70.44999694824219,72.17009719848633,71.28500366210938,70.80999755859375,close,,0.43106539045346026,107.76634761336507,True,True,False,XLP holding,0.43,False
CRH,2025-12-04,10:55:00,long,120.55999755859375,121.05999755859375,118.14879760742187,120.19999694824219,119.55000305175781,close,,0.41473126254584847,103.68281563646212,False,True,True,XLB holding,0.7,False
NFLX,2025-12-04,11:05:00,short,102.20999908447266,103.75499725341797,104.25419906616212,103.58000183105469,102.5999984741211,manual_exit,15:30,-1.5115919995933378,-377.89799989833443,True,True,True,Stock,0.72,False
COP,2025-12-04,11:10:00,long,92.73500061035156,93.13999938964844,90.88030059814453,92.58999633789062,91.63500213623047,close,,0.4367269926471181,109.18174816177952,True,True,False,XLE holding,1.02,False
NEM,2025-12-04,11:15:00,long,90.37000274658203,90.7301025390625,88.56260269165038,89.94999694824219,88.6500015258789,close,,0.3984727028174052,99.6181757043513,False,True,True,XLB holding,0.52,False
SLB,2025-12-04,11:20:00,long,37.93109893798828,38.13999938964844,37.17247695922852,37.880001068115234,37.40999984741211,close,,0.5507366185242286,137.68415463105714,True,True,True,XLE holding,0.68,False
MCD,2025-12-04,11:35:00,short,308.0799865722656,308.5199890136719,314.24158630371096,313.79998779296875,308.5249938964844,close,,-0.1428208454245176,-35.7052113561294,False,True,False,XLY holding,0.9,False
META,2025-12-04,12:15:00,long,669.114990234375,661.22998046875,655.7326904296875,667.0599975585938,661.5700073242188,manual_exit,15:00,-1.1784237209904787,-294.60593024761965,True,True,False,Stock,1.11,False
WMT,2025-12-04,13:20:00,long,114.36499786376953,114.83999633789062,112.07769790649414,114.25499725341797,113.25,close,,0.4153355335929856,103.8338833982464,True,True,True,XLP holding,0.66,False
XLF,2025-12-04,14:20:00,short,53.51499938964844,53.654998779296875,54.58529937744141,53.900001525878906,53.56999969482422,close,,-0.261607757161851,-65.40193929046275,False,True,False,Sector ETF,1.9,False
BAC,2025-12-04,15:25:00,short,54.099998474121094,54.150001525878906,55.18199844360352,54.619998931884766,54.209999084472656,close,,-0.09242708533851737,-23.106771334629343,False,True,False,XLF holding,0.82,False
XLF,2025-12-05,09:40:00,long,53.7599983215332,53.66999816894531,52.68479835510254,53.564998626708984,53.45000076293945,close,,-0.16741100334417547,-41.85275083604387,True,True,True,Sector ETF,1.42,False
XLE,2025-12-05,09:40:00,long,46.33000183105469,45.98500061035156,45.40340179443359,46.27000045776367,46.02899932861328,manual_exit,15:50,-0.744660494426903,-186.1651236067257,True,False,True,Sector ETF,1.95,False
XLP,2025-12-05,09:40:00,long,78.51499938964844,78.44999694824219,76.94469940185547,78.4000015258789,78.2300033569336,close,,-0.08278983877164756,-20.697459692911888,False,True,False,Sector ETF,0.94,False
XLC,2025-12-05,09:40:00,long,116.67500305175781,117.125,114.34150299072266,116.38999938964844,115.94000244140625,close,,0.38568411096811017,96.42102774202755,True,True,True,Sector ETF,1.75,False
JPM,2025-12-05,09:40:00,long,317.375,314.9750061035156,311.0275,316.2300109863281,315.1400146484375,manual_exit,11:35,-0.7562013064936983,-189.05032662342458,True,True,True,Stock,1.29,False
NFLX,2025-12-05,09:40:00,long,102.44000244140625,100.39120239257812,100.39120239257812,100.7300033569336,97.73999786376953,ko,2025-12-05 11:30,-2.000000000000002,-500.0,False,True,False,Stock,1.65,False
PPLT,2025-12-05,09:40:00,long,150.32000732421875,149.0,147.31360717773438,149.9346923828125,149.50010681152344,manual_exit,11:10,-0.8781314927504514,-219.53287318761286,False,True,True,Commodity,0.44,False
BA,2025-12-05,09:40:00,long,202.2104949951172,201.8800048828125,198.16628509521485,201.6999969482422,200.77999877929688,close,,-0.16343865451329215,-40.859663628323034,True,True,True,XLI holding,0.91,False
BAC,2025-12-05,09:40:00,long,54.314998626708984,53.900001525878906,53.228698654174806,54.0,53.7400016784668,close,,-0.7640561747634962,-191.01404369087402,True,True,True,XLF holding,0.88,False
CEG,2025-12-05,09:40:00,short,365.19000244140625,359.82000732421875,372.4938024902344,370.0,366.1300048828125,close,,1.4704660810228782,367.61652025571954,False,False,False,XLU holding,2.01,True
COP,2025-12-05,09:40:00,long,93.23999786376953,93.69000244140625,91.37519790649414,92.94989776611328,92.08170318603516,close,,0.48263040320336387,120.65760080084097,True,True,False,XLE holding,0.9,False
COST,2025-12-05,09:40:00,long,900.6799926757812,895.7600708007812,882.6663928222656,898.3800048828125,896.0,manual_exit,15:25,-0.5462452719065816,-136.56131797664537,False,True,False,XLP holding,0.95,False
KO,2025-12-05,09:40:00,long,70.58000183105469,70.20999908447266,69.16840179443359,70.44000244140625,70.22239685058594,manual_exit,12:20,-0.5242317044248541,-131.05792610621353,False,True,True,XLP holding,0.69,False
MA,2025-12-05,09:40:00,long,546.5599975585938,545.4450073242188,535.6287976074219,542.8800048828125,541.25,close,,-0.20400143430831086,-51.00035857707771,False,True,False,XLF holding,0.94,False
NVDA,2025-12-05,09:40:00,short,181.24000549316406,182.35000610351562,184.86480560302735,184.66000366210938,183.54949951171875,close,,-0.61244790151666,-153.111975379165,False,True,False,XLK holding,2.86,True
SLB,2025-12-05,09:40:00,long,38.619998931884766,38.45500183105469,37.84759895324707,38.47999954223633,38.220001220703125,close,,-0.4272322770414582,-106.80806926036456,True,False,True,XLE holding,1.4,False
SPG,2025-12-05,09:40:00,long,183.03500366210938,182.14999389648438,179.37430358886718,182.7550048828125,182.2686004638672,manual_exit,10:00,-0.48351940771873714,-120.87985192968428,False,True,True,XLRE holding,0.19,False
V,2025-12-05,09:40:00,long,329.489990234375,331.1675109863281,322.9001904296875,327.3699951171875,326.3971862792969,close,,0.5091264686856981,127.28161717142453,False,True,False,XLF holding,0.98,False
VZ,2025-12-05,09:40:00,long,41.57350158691406,41.689998626708984,40.74203155517578,41.380001068115234,41.2400016784668,close,,0.2802194555379747,70.05486388449368,True,True,True,XLC holding,0.67,False
XOM,2025-12-05,09:40:00,long,117.41000366210938,116.66000366210938,115.06180358886718,117.19999694824219,116.72000122070312,manual_exit,15:45,-0.6387871361953126,-159.6967840488281,True,True,True,XLE holding,0.71,False
XLY,2025-12-05,09:45:00,long,119.61000061035156,119.72000122070312,117.21780059814454,119.4000015258789,119.18000030517578,close,,0.09196606453494373,22.99151613373593,True,True,True,Sector ETF,1.11,False
XLRE,2025-12-05,09:45:00,long,41.029998779296875,40.9900016784668,40.20939880371094,40.9900016784668,40.8849983215332,close,,-0.09748257864989278,-24.370644662473193,True,True,False,Sector ETF,0.21,False
INTC,2025-12-05,09:45:00,long,41.9900016784668,41.40999984741211,41.15020164489746,41.779998779296875,41.154998779296875,close,,-1.3812855629203808,-345.32139073009523,True,True,True,Stock,0.65,False
GLD,2025-12-05,09:45:00,long,390.2099914550781,388.69000244140625,382.4057916259766,389.260009765625,388.9200134277344,manual_exit,11:05,-0.3895310337912912,-97.38275844782281,False,True,True,Commodity,3.27,True
SLV,2025-12-05,09:45:00,long,53.08610153198242,52.95000076293945,52.02437950134277,52.790000915527344,52.65999984741211,close,,-0.25637740409506815,-64.09435102376703,False,True,True,Commodity,1.93,False
GEV,2025-12-05,09:45:00,long,634.5700073242188,625.1599731445312,621.8786071777344,631.5,627.2849731445312,manual_exit,11:05,-1.4828992973315334,-370.7248243328833,True,True,True,XLI holding,0.81,False
MCD,2025-12-05,09:45:00,long,311.1549987792969,311.0199890136719,304.9318988037109,310.1300048828125,308.20001220703125,close,,-0.043389875192319446,-10.847468798079861,True,True,True,XLY holding,0.56,False
SO,2025-12-05,09:45:00,long,87.9000015258789,87.21499633789062,86.14200149536133,87.63999938964844,87.30999755859375,manual_exit,10:25,-0.7793005416349246,-194.82513540873114,False,True,False,XLU holding,0.59,False
UNH,2025-12-05,09:45:00,short,330.6600036621094,330.79998779296875,337.27320373535156,335.7099914550781,331.5899963378906,close,,-0.04233476359675487,-10.583690899188719,False,True,True,XLV holding,0.84,False
WMT,2025-12-05,09:45:00,long,115.19000244140625,115.11000061035156,112.88620239257813,115.05999755859375,114.67500305175781,close,,-0.0694520612545191,-17.363015313629774,True,True,True,XLP holding,0.39,False
XLB,2025-12-05,09:50:00,long,44.40999984741211,44.21500015258789,43.521799850463864,44.349998474121094,44.220001220703125,manual_exit,14:30,-0.4390896093092013,-109.77240232730033,False,True,True,Sector ETF,1.44,False
CPER,2025-12-05,09:50:00,long,33.37820053100586,33.34000015258789,32.71063652038574,33.24340057373047,33.130001068115234,close,,-0.1144470876507661,-28.611771912691523,True,True,True,Commodity,2.37,True
GE,2025-12-05,09:50:00,short,288.92010498046875,283.8999938964844,294.6985070800781,293.2799987792969,290.67999267578125,close,,1.737543008411872,434.38575210296796,False,True,False,XLI holding,1.06,False
PM,2025-12-05,09:50:00,long,148.30999755859375,147.77000427246094,145.34379760742186,148.2100067138672,147.3800048828125,close,,-0.36409769740537823,-91.02442435134456,False,True,False,XLP holding,0.22,False
ABBV,2025-12-05,09:55:00,short,227.02749633789062,226.0399932861328,231.56804626464844,229.25,228.52999877929688,close,,0.4349706831493606,108.74267078734013,False,True,False,XLV holding,0.76,False
EQIX,2025-12-05,09:55:00,long,730.6749877929688,741.5800170898438,716.0614880371094,728.0,724.7100219726562,close,,1.4924596406145023,373.1149101536256,False,True,False,XLRE holding,0.5,False
NEM,2025-12-05,09:55:00,long,91.9000015258789,90.23999786376953,90.06200149536133,91.15499877929688,90.33499908447266,manual_exit,11:30,-1.806315162728175,-451.57879068204375,False,True,True,XLB holding,1.42,False
WMB,2025-12-05,09:55:00,short,63.220001220703125,62.79499816894531,64.48440124511718,63.880001068115234,63.440101623535156,close,,0.6722604295341797,168.06510738354493,False,True,False,XLE holding,0.46,False
AEP,2025-12-05,10:00:00,short,117.44999694824219,118.04000091552734,119.79899688720704,118.0199966430664,117.7300033569336,manual_exit,15:10,-0.502344812784592,-125.58620319614799,True,True,False,XLU holding,0.47,False
XLK,2025-12-05,10:05:00,long,146.9199981689453,146.0800018310547,143.9815982055664,146.6699981689453,146.09010314941406,manual_exit,11:30,-0.5717372368359968,-142.9343092089992,True,True,True,Sector ETF,1.14,False
XLI,2025-12-05,10:05:00,long,155.1300048828125,154.6199951171875,152.02740478515625,155.02999877929688,154.64999389648438,manual_exit,11:35,-0.32876281155942005,-82.19070288985502,True,True,True,Sector ETF,0.93,False
XLU,2025-12-05,10:05:00,short,43.599998474121094,43.290000915527344,44.47199844360352,43.779998779296875,43.625,close,,0.7110035996394587,177.75089990986464,True,True,False,Sector ETF,0.74,False
MU,2025-12-05,10:05:00,long,235.2550048828125,237.16099548339844,230.54990478515626,234.16000366210938,228.60000610351562,close,,0.8101806809744039,202.54517024360098,False,True,True,XLK holding,1.66,False
SHW,2025-12-05,10:05:00,short,333.4750061035156,333.1300048828125,340.1445062255859,335.7699890136719,334.19000244140625,close,,0.10345639534857119,25.864098837142798,True,True,True,XLB holding,0.39,False
XLV,2025-12-05,10:10:00,short,154.16000366210938,153.27000427246094,157.24320373535156,154.6300048828125,154.24000549316406,close,,0.5773218529490658,144.33046323726646,True,False,False,Sector ETF,0.29,False
DUK,2025-12-05,10:10:00,short,117.3499984741211,116.51000213623047,119.69699844360352,117.94000244140625,117.60009765625,close,,0.715804302354437,178.95107558860926,True,True,False,XLU holding,0.84,False
LLY,2025-12-05,10:10:00,short,1019.1900024414062,1009.77001953125,1039.5738024902344,1027.389892578125,1020.5050048828125,close,,0.9242617066092943,231.06542665232357,True,True,False,XLV holding,0.47,False
META,2025-12-05,10:15:00,long,672.1099853515625,673.4600219726562,658.6677856445312,667.8599853515625,662.469970703125,close,,0.20086543133079363,50.21635783269841,True,True,True,Stock,0.54,False
MRK,2025-12-05,10:15:00,short,100.9749984741211,99.70999908447266,102.99449844360352,102.08999633789062,101.4000015258789,close,,1.252784757379961,313.1961893449903,False,True,False,XLV holding,0.52,False
HD,2025-12-05,10:20:00,long,352.9700012207031,354.5799865722656,345.91060119628906,351.9599914550781,350.0,close,,0.45612526446852836,114.03131611713209,False,True,False,XLY holding,0.41,False
JNJ,2025-12-05,10:20:00,short,201.90159606933594,201.91000366210938,205.93962799072267,203.4499969482422,202.5,close,,-0.004164203224302501,-1.0410508060756252,True,True,False,XLV holding,0.44,False
CAT,2025-12-05,10:25:00,long,605.8900146484375,600.4993286132812,593.7722143554687,604.989990234375,600.9400024414062,manual_exit,11:05,-0.8897136286829467,-222.42840717073665,True,True,True,XLI holding,1.19,False
AMT,2025-12-05,10:30:00,long,179.55499267578125,178.80999755859375,175.96389282226562,179.22999572753906,178.2841033935547,close,,-0.41491194763529765,-103.72798690882442,True,True,False,XLRE holding,0.34,False
FCX,2025-12-05,10:35:00,long,45.810001373291016,45.165000915527344,44.893801345825196,45.709999084472656,45.16999816894531,manual_exit,14:35,-1.4079904789955582,-351.99761974888946,True,True,True,XLB holding,0.73,False
RTX,2025-12-05,10:35:00,short,170.30499267578125,171.0,173.71109252929688,172.0,170.8300018310547,close,,-0.4080956836901856,-102.02392092254641,False,True,False,XLI holding,0.44,False
TSLA,2025-12-05,10:40:00,long,457.9482116699219,452.6650085449219,448.78924743652345,456.0845031738281,452.9700012207031,manual_exit,11:15,-1.153668251205664,-288.41706280141597,True,True,True,XLY holding,0.89,False
TJX,2025-12-05,11:00:00,long,150.80999755859375,153.25,147.79379760742188,150.6999053955078,150.0800018310547,close,,1.617931490555355,404.48287263883867,False,True,True,XLY holding,0.53,False
LIN,2025-12-05,11:05:00,short,402.3699951171875,399.57000732421875,410.4173950195313,404.2699890136719,403.05999755859375,close,,0.6958739038563928,173.9684759640982,True,True,True,XLB holding,0.45,False
AMZN,2025-12-05,11:15:00,short,229.69320678710938,229.5500030517578,234.28707092285157,230.8699951171875,230.1999969482422,close,,0.062345655474386995,15.586413868596749,True,True,False,Stock,1.22,False
GOOGL,2025-12-05,11:15:00,short,319.3999938964844,321.260009765625,325.7879937744141,322.0,319.6675109863281,close,,-0.5823468705961983,-145.58671764904958,False,True,False,XLC holding,0.63,False
MSFT,2025-12-05,11:15:00,short,479.9700927734375,483.0299987792969,489.5694946289063,483.2200012207031,480.92999267578125,close,,-0.6375201396774854,-159.38003491937133,True,True,False,XLK holding,1.71,False
PG,2025-12-05,11:15:00,long,145.47000122070312,144.51010131835938,142.56060119628907,145.32000732421875,144.5800018310547,manual_exit,12:10,-0.6598610670851758,-164.96526677129395,False,True,False,XLP holding,0.87,False
PLD,2025-12-05,11:15:00,long,128.6999969482422,127.9800033569336,126.12599700927734,128.49000549316406,128.02999877929688,manual_exit,12:05,-0.5594355931477958,-139.85889828694894,False,True,True,XLRE holding,1.02,False
AAPL,2025-12-05,11:30:00,short,278.89801025390625,278.7900085449219,284.47597045898436,281.04998779296875,279.4800109863281,close,,0.038724445859635644,9.681111464908911,False,True,False,XLK holding,1.15,False
CVX,2025-12-05,11:40:00,short,150.9600067138672,149.9600067138672,153.97920684814454,152.47999572753906,151.6199951171875,close,,0.6624271035542687,165.60677588856717,False,True,False,XLE holding,1.89,False
NEE,2025-12-05,12:15:00,short,83.30999755859375,83.1050033569336,84.97619750976563,84.02999877929688,83.51000213623047,close,,0.2460619465460665,61.51548663651663,True,True,False,XLU holding,1.21,False
BRK-B,2025-12-05,12:55:00,long,504.17498779296875,504.32000732421875,494.09148803710934,503.8599853515625,500.5400085449219,close,,0.028763729808339862,7.190932452084964,False,True,True,XLF holding,0.7,False
CRH,2025-12-05,13:50:00,short,119.41999816894531,119.44999694824219,121.80839813232421,121.0,119.58999633789062,close,,-0.025120398389585692,-6.280099597396422,False,True,False,XLB holding,0.58,False
PPLT,2025-12-08,09:35:00,short,150.860107421875,149.5800018310547,153.8773095703125,151.58990478515625,151.0,close,,0.8485381673768414,212.13454184421036,False,True,False,Commodity,2.13,True
